"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","id_presupuesto"
A004882,2019-03-23,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE5,1404.0,201903,especifico,V052,G036,P037
A004883,2019-03-23,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE7,-3531.0,201903,especifico,V052,G036,P037
A004884,2019-03-23,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE8,-3531.0,201903,especifico,V052,G036,P037
A004885,2019-03-23,P.VIAJE,transaccion,transaccion_6,P.VIAJE3,-499.5,201903,especifico,V052,G036,P037
A004886,2019-03-24,P.VIAJE,transporte,transporte_13,P.VIAJE9,-323.25,201903,especifico,V052,G036,P037
A004887,2019-03-24,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE9,-41.25,201903,especifico,V052,G036,P037
A004888,2019-03-24,P.VIAJE,transporte,transporte_15,P.VIAJE3,-852.0,201903,especifico,V052,G036,P037
A004889,2019-03-24,LIBRE,transaccion,transaccion_6,LIBRE2,-2297.25,201903,regular,,,
A004892,2019-03-24,P.VIAJE,transporte,transporte_3,P.VIAJE10,-9331.035,201903,especifico,V052,G036,P037
A004893,2019-03-24,P.VIAJE,evento,evento_5655,P.VIAJE5,-1416.0,201903,especifico,V052,G036,P037
A004894,2019-03-24,P.VIAJE,consumible,consumible_11668,P.VIAJE2,-10581.0,201903,especifico,V052,G036,P037
A004895,2019-03-24,P.VIAJE,consumible,consumible_10964,P.VIAJE6,-2826.0,201903,especifico,V052,G036,P037
A004896,2019-03-24,P.VIAJE,consumible,consumible_9824,P.VIAJE6,-4941.0,201903,especifico,V052,G036,P037
A004897,2019-03-24,P.VIAJE,regalo,regalo: nombre_12,P.VIAJE10,-2826.0,201903,especifico,V052,G036,P037
A004898,2019-03-24,P.VIAJE,consumible,consumible_7146,P.VIAJE4,-1303.1999999999998,201903,especifico,V052,G036,P037
A004899,2019-03-25,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE1,-3883.5,201903,especifico,V052,G036,P037
A004900,2019-03-25,P.VIAJE,gustos,gustos_5170,P.VIAJE10,-4165.5,201903,especifico,V052,G036,P037
A004901,2019-03-25,P.VIAJE,transporte,transporte_19,P.VIAJE7,-852.0,201903,especifico,V052,G036,P037
A004902,2019-03-25,P.VIAJE,transporte,transporte_15,P.VIAJE5,-3381.54,201903,especifico,V052,G036,P037
A004903,2019-03-25,P.VIAJE,consumible,consumible_9735,P.VIAJE5,-9171.0,201903,especifico,V052,G036,P037
A004904,2019-03-25,P.VIAJE,consumible,consumible_9796,P.VIAJE4,-4941.0,201903,especifico,V052,G036,P037
A004905,2019-03-25,P.VIAJE,recreacion,recreacion_15,P.VIAJE9,-2826.0,201903,especifico,V052,G036,P037
A004906,2019-03-25,P.VIAJE,transporte,transporte_14,P.VIAJE10,-288.0,201903,especifico,V052,G036,P037
A004907,2019-03-25,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE2,29.25,201903,especifico,V052,G036,P037
A004908,2019-03-25,P.VIAJE,recreacion,recreacion_14,P.VIAJE6,-5434.5,201903,especifico,V052,G036,P037
A004909,2019-03-25,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE6,-5434.5,201903,especifico,V052,G036,P037
A004910,2019-03-26,P.VIAJE,transporte,transporte_12,P.VIAJE8,-22828.965,201903,especifico,V052,G036,P037
A004911,2019-03-26,P.VIAJE,transporte,transporte: nombre_4,P.VIAJE2,11344.5,201903,especifico,V052,G036,P037
A004912,2019-03-26,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE7,5422.5,201903,especifico,V052,G036,P037
A004913,2019-03-26,RECREACION,regalo,regalo: nombre_15,RECREACION6,-2826.0,201903,regular,,,
A004914,2019-03-26,RECREACION,consumible,consumible_13326,RECREACION4,-4588.5,201903,regular,,,
A004915,2019-03-26,RECREACION,invitacion,invitacion: nombre_8,RECREACION1,-4588.5,201903,regular,,,
A004916,2019-03-26,NECESIDAD,consumible,consumible_4512,NECESIDAD10,-1056.45,201903,regular,,,
A004917,2019-03-26,NECESIDAD,consumible,consumible_5394,NECESIDAD8,-4412.25,201903,regular,,,
A004918,2019-03-28,LIBRE,transaccion,transaccion_5,LIBRE8,-7732.799999999999,201903,regular,,,
A004919,2019-03-28,P.VIAJE,necesidad,necesidad_16,P.VIAJE1,50035.604999999996,201903,especifico,V059,,P016
A004920,2019-03-28,P.VIAJE,transporte,transporte_1,P.VIAJE1,-323.25,201903,especifico,V051,G035,P039
A004921,2019-03-28,P.MANUAL,manualidad,manualidad_13,P.MANUAL10,-44.07,201903,especifico,,,P009
A004922,2019-03-28,LIBRE,gustos,gustos_457,LIBRE2,-19675.5,201903,regular,,,
A004923,2019-03-29,LIBRE,transaccion,transaccion_20,LIBRE9,-2868.3,201903,regular,,,
A004924,2019-03-29,RECREACION,recreacion,recreacion: nombre_5,RECREACION5,-4236.0,201903,regular,,,
A004925,2019-03-29,LIBRE,transaccion,transaccion_7,LIBRE4,558.0,201903,regular,,,
A004937,2019-03-29,SUSCRIPCION,hogar,hogar_8820,SUSCRIPCION8,-42306.0,201903,regular,,,
A004938,2019-03-29,NECESIDAD,necesidad,necesidad_11,NECESIDAD2,-28206.0,201903,regular,,,
A004939,2019-03-29,NECESIDAD,consumible,consumible_7958,NECESIDAD4,-28206.0,201903,regular,,,
A004940,2019-03-29,P.FORMAL,transporte,transporte_2,P.FORMAL6,-225606.0,201903,especifico,,,P011
A004941,2019-03-29,HOGAR,hogar,hogar2206,HOGAR10,-711.0,201903,regular,,,
A004943,2019-03-31,RECREACION,consumible,consumible_12139,RECREACION1,-7056.0,201903,regular,,,
A004944,2019-03-31,RECREACION,consumible,consumible_12251,RECREACION9,-1768.5,201903,regular,,,
A004945,2019-03-31,RECREACION,deuda,deuda: nombre_1,RECREACION2,-8818.5,201903,regular,,,
A004946,2019-03-31,LIBRE,consumible,consumible_6869,LIBRE10,-6351.0,201903,regular,,,
A004947,2019-04-01,NECESIDAD,necesidad,necesidad_20,NECESIDAD3,-42306.0,201904,regular,,,
A004948,2019-04-02,RECREACION,evento,evento_7792,RECREACION8,-4588.5,201904,regular,,,
A004949,2019-04-02,RECREACION,invitacion,invitacion: nombre_18,RECREACION2,-4588.5,201904,regular,,,
A004950,2019-04-02,RECREACION,invitacion,invitacion: nombre_17,RECREACION3,-4588.5,201904,regular,,,
A004951,2019-04-03,RECREACION,recreacion,recreacion: nombre_2,RECREACION6,-3531.0,201904,regular,,,
A004954,2019-04-03,LIBRE,transaccion,transaccion_16,LIBRE5,-13908.599999999999,201904,regular,,,
A004955,2019-04-03,NECESIDAD,necesidad,necesidad_1,NECESIDAD2,-7056.0,201904,regular,,,
A004956,2019-04-06,P.GUSTOS,gustos,"4.gustos_12",P.GUSTOS2,-188006.94,201904,especifico,,,P004
A004957,2019-04-06,P.GUSTOS,gustos,"7.gustos_15",P.GUSTOS1,-188005.53,201904,especifico,,,P007
A004958,2019-04-06,P.GUSTOS,gustos,"6.gustos_2",P.GUSTOS6,-188005.53,201904,especifico,,,P006
A004959,2019-04-06,RECREACION,evento,evento_7887,RECREACION3,-3319.5,201904,regular,,,
A004960,2019-04-06,RECREACION,deuda,deuda: nombre_5,RECREACION3,-3319.5,201904,regular,,,
A004961,2019-04-06,RECREACION,deuda,deuda: nombre_7,RECREACION4,-3319.5,201904,regular,,,
A004962,2019-04-06,P.GUSTOS,gustos,"3.gustos_7",P.GUSTOS1,-55701.0,201904,especifico,,,P003
A004963,2019-04-06,LIBRE,deuda,deuda: nombre_8,LIBRE5,3519.0,201904,regular,,,
A004964,2019-04-06,RECREACION,consumible,consumible_13904,RECREACION6,-7761.0,201904,regular,,,
A004965,2019-04-06,RECREACION,consumible,consumible_13539,RECREACION1,-2121.0,201904,regular,,,
A004966,2019-04-06,RECREACION,recreacion,recreacion_16,RECREACION3,-2826.0,201904,regular,,,
A004967,2019-04-06,LIBRE,deuda,deuda: nombre_6,LIBRE6,3519.0,201904,regular,,,
A004968,2019-04-07,RECREACION,transporte,transporte_14,RECREACION9,-44779.845,201904,regular,V053,G037,
A004969,2019-04-07,RECREACION,consumible,consumible_12167,RECREACION3,-8466.0,201904,regular,V053,G037,
A004970,2019-04-07,RECREACION,consumible,consumible_13536,RECREACION4,-1768.5,201904,regular,V053,G037,
A004971,2019-04-07,RECREACION,deuda,deuda: nombre_10,RECREACION5,-10228.5,201904,regular,V053,G037,
A004972,2019-04-07,RECREACION,deuda,deuda: nombre_11,RECREACION6,10569.0,201904,regular,V053,G037,
A004973,2019-04-07,RECREACION,transporte,transporte: nombre_7,RECREACION4,8806.5,201904,regular,V053,G037,
A004974,2019-04-07,HOGAR,hogar,hogar2207,HOGAR1,-1063.5,201904,regular,,,
A004975,2019-04-07,RECREACION,transporte,transporte: nombre_4,RECREACION5,8923.53,201904,regular,V053,G037,
A004976,2019-04-07,P.GUSTOS,gustos,"2.gustos_10",P.GUSTOS10,-70506.0,201904,especifico,,,P002
A004977,2019-04-08,P.VIAJE,transporte,transporte_12,P.VIAJE4,-34833.0,201904,especifico,V055,G038,P042
A004978,2019-04-09,P.MANUAL,manualidad,manualidad_4,P.MANUAL2,-10122.75,201904,especifico,,,P009
A004979,2019-04-09,P.MANUAL,manualidad,manualidad_9,P.MANUAL9,-10122.75,201904,especifico,,,P009
A004982,2019-04-09,P.FORMAL,necesidad,necesidad_17,P.FORMAL6,-34621.5,201904,especifico,,,P015
A004983,2019-04-10,RECREACION,transporte,transporte: nombre_9,RECREACION6,8806.5,201904,regular,V053,G037,
A004984,2019-04-10,LIBRE,deuda,deuda: nombre_2,LIBRE7,8806.5,201904,regular,,,
A004985,2019-04-12,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE3,-14106.0,201904,especifico,V055,G038,P042
A004986,2019-04-12,P.VIAJE,regalo,regalo: nombre_19,P.VIAJE4,-16926.0,201904,especifico,V055,G038,P042
A004987,2019-04-13,P.VIAJE,consumible,consumible_11623,P.VIAJE7,-2121.0,201904,especifico,V055,G038,P042
A004988,2019-04-13,P.VIAJE,transporte,transporte_15,P.VIAJE8,-51537.975000000006,201904,especifico,V054,G038,P042
A004989,2019-04-13,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE8,7044.0,201904,especifico,V054,G038,P042
A004990,2019-04-13,P.VIAJE,consumible,consumible_8044,P.VIAJE6,-9171.0,201904,especifico,V054,G038,P042
A004990-1,2019-04-13,P.VIAJE,deuda,deuda: nombre_8,P.VIAJE9,-7056.0,201904,especifico,V054,G038,P042
A004991,2019-04-13,P.VIAJE,consumible,consumible_10552,P.VIAJE8,-2755.5,201904,especifico,V054,G038,P042
A004992,2019-04-13,P.VIAJE,recreacion,recreacion_15,P.VIAJE2,-852.0,201904,especifico,V054,G038,P042
A004993,2019-04-14,SUSCRIPCION,hogar,hogar_8900,SUSCRIPCION8,-10615.545,201904,regular,,,
A004994,2019-04-14,P.VIAJE,consumible,consumible_7283,P.VIAJE7,-14106.0,201904,especifico,V054,G038,P042
A004995,2019-04-14,P.VIAJE,regalo,regalo_8,P.VIAJE8,-570.0,201904,especifico,V054,G038,P042
A004996,2019-04-14,P.VIAJE,transaccion,transaccion_8,P.VIAJE4,1404.0,201904,especifico,V054,G038,P042
A004997,2019-04-15,TRANSPORTE,transporte,transporte_1,TRANSPORTE4,-56406.0,201904,regular,,,
A004999,2019-04-15,LIBRE,transaccion,transaccion_1,LIBRE1,-1437.15,201904,regular,,,
A005006,2019-04-16,LIBRE,consumible,consumible_2464,LIBRE5,-1416.0,201904,regular,,,
A005007,2019-04-17,SUSCRIPCION,hogar,hogar_8893,SUSCRIPCION5,46.17,201904,regular,,,
A005008,2019-04-17,LIBRE,transaccion,transaccion_8,LIBRE9,-2527.08,201904,regular,,,
A005009,2019-04-17,P.VIAJE,transporte,transporte_7,P.VIAJE6,-301.39500000000004,201904,especifico,V055,G038,P042
A005010,2019-04-17,P.VIAJE,consumible,consumible_8441,P.VIAJE9,-7056.0,201904,especifico,V055,G038,P042
A005011,2019-04-17,P.VIAJE,consumible,consumible_11312,P.VIAJE8,-2121.0,201904,especifico,V055,G038,P042
A005012,2019-04-17,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE5,-1416.0,201904,especifico,V055,G038,P042
A005013,2019-04-17,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE6,-1416.0,201904,especifico,V055,G038,P042
A005014,2019-04-18,P.VIAJE,consumible,consumible_9117,P.VIAJE3,-7056.0,201904,especifico,V055,G038,P042
A005015,2019-04-18,P.VIAJE,consumible,consumible_10901,P.VIAJE9,-3531.0,201904,especifico,V055,G038,P042
A005016,2019-04-18,P.VIAJE,consumible,consumible_10481,P.VIAJE9,-570.0,201904,especifico,V055,G038,P042
A005017,2019-04-18,P.VIAJE,consumible,consumible_8598,P.VIAJE2,-570.0,201904,especifico,V055,G038,P042
A005018,2019-04-18,P.VIAJE,consumible,consumible_10610,P.VIAJE10,-1134.0,201904,especifico,V055,G038,P042
A005019,2019-04-18,P.VIAJE,consumible,consumible_9931,P.VIAJE9,-570.0,201904,especifico,V055,G038,P042
A005020,2019-04-18,P.VIAJE,evento,evento_5654,P.VIAJE6,-711.0,201904,especifico,V055,G038,P042
A005021,2019-04-18,P.VIAJE,consumible,consumible_8575,P.VIAJE5,-922.5,201904,especifico,V055,G038,P042
A005022,2019-04-18,P.VIAJE,consumible,consumible_8480,P.VIAJE10,-7197.0,201904,especifico,V055,G038,P042
A005023,2019-04-19,P.VIAJE,consumible,consumible_7600,P.VIAJE10,-36670.229999999996,201904,especifico,V055,G038,P042
A005024,2019-04-20,P.VIAJE,regalo,regalo: nombre_10,P.VIAJE7,-1063.5,201904,especifico,V055,G038,P042
A005025,2019-04-20,P.VIAJE,consumible,consumible_7141,P.VIAJE9,-1768.5,201904,especifico,V055,G038,P042
A005026,2019-04-20,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE8,-358.5,201904,especifico,V055,G038,P042
A005027,2019-04-20,P.VIAJE,necesidad,necesidad_13,P.VIAJE5,-11779.5,201904,especifico,V055,G038,P042
A005028,2019-04-20,P.VIAJE,consumible,consumible_10764,P.VIAJE6,-2579.25,201904,especifico,V055,G038,P042
A005029,2019-04-20,P.VIAJE,consumible,consumible_9545,P.VIAJE5,-2755.5,201904,especifico,V055,G038,P042
A005030,2019-04-21,P.VIAJE,transporte,transporte_9,P.VIAJE10,-7279.485,201904,especifico,V055,G038,P042
A005031,2019-04-21,P.VIAJE,transporte,transporte: nombre_9,P.VIAJE3,-53367.45,201904,especifico,V055,G038,P042
A005032,2019-04-21,HOGAR,hogar,hogar2208,HOGAR2,-358.5,201904,regular,,,
A005036,2019-04-22,NECESIDAD,necesidad,necesidad_5,NECESIDAD2,-7056.0,201904,regular,,,
A005037,2019-04-23,LIBRE,transaccion,transaccion_9,LIBRE6,-852.0,201904,regular,,,
A005040,2019-04-23,P.VIAJE,evento,evento_5906,P.VIAJE4,-17631.0,201904,especifico,V056,G039,P079
A005041,2019-04-23,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE9,-17631.0,201904,especifico,V056,G039,P079
A005042,2019-04-23,P.VIAJE,regalo,regalo: nombre_8,P.VIAJE10,-17631.0,201904,especifico,V056,G039,P079
A005043,2019-04-23,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE1,-17631.0,201904,especifico,V056,G039,P079
A005044,2019-04-23,P.VIAJE,transporte,transporte_14,P.VIAJE8,-44.07,201904,especifico,V055,G038,P042
A005045,2019-04-23,NECESIDAD,necesidad,necesidad_7,NECESIDAD6,-8466.0,201904,regular,,,
A005046,2019-04-25,RECREACION,invitacion,invitacion: nombre_8,RECREACION4,-3319.5,201904,regular,,,
A005047,2019-04-25,P.FORMAL,transporte,transporte_9,P.FORMAL3,-81081.0,201904,especifico,,,P011
A005048,2019-04-25,P.FORMAL,transporte,transporte_1,P.FORMAL3,-28206.0,201904,especifico,,,P011
A005049,2019-04-25,P.FORMAL,transporte,transporte_7,P.FORMAL8,-31026.0,201904,especifico,,,P011
A005050,2019-04-25,P.FORMAL,transporte,transporte_7,P.FORMAL7,-7056.0,201904,especifico,,,P011
A005051,2019-04-25,P.FORMAL,transporte,transporte_18,P.FORMAL3,-14106.0,201904,especifico,,,P011
A005052,2019-04-25,P.FORMAL,transporte,transporte_3,P.FORMAL9,-14106.0,201904,especifico,,,P011
A005053,2019-04-25,P.FORMAL,transporte,transporte_3,P.FORMAL5,-40543.5,201904,especifico,,,P011
A005054,2019-04-25,P.FORMAL,transporte,transporte_15,P.FORMAL8,-12343.5,201904,especifico,,,P011
A005055,2019-04-25,P.FORMAL,transporte,transporte_18,P.FORMAL5,-31731.0,201904,especifico,,,P011
A005056,2019-04-25,P.FORMAL,transporte,transporte_19,P.FORMAL10,-33169.2,201904,especifico,,,P011
A005057,2019-04-25,P.GUSTOS,gustos,gustos_4747,P.GUSTOS7,-41178.0,201904,especifico,,,P012
A005058,2019-04-25,P.FORMAL,transporte,transporte_6,P.FORMAL4,-27923.295000000002,201904,especifico,,,P011
A005059,2019-04-26,RECREACION,consumible,consumible_13232,RECREACION8,-1416.0,201904,regular,,,
A005060,2019-04-27,P.MANUAL,manualidad,manualidad_14,P.MANUAL2,-711.0,201904,especifico,,,P009
A005061,2019-04-27,P.MANUAL,manualidad,manualidad_9,P.MANUAL5,-570.0,201904,especifico,,,P009
A005062,2019-04-27,NECESIDAD,consumible,consumible_4860,NECESIDAD2,-852.0,201904,regular,,,
A005063,2019-04-27,RECREACION,invitacion,invitacion: nombre_10,RECREACION5,-1627.5,201904,regular,,,
A005064,2019-04-27,LIBRE,consumible,consumible_2081,LIBRE8,-1997.625,201904,regular,,,
A005065,2019-04-27,RECREACION,consumible,consumible_12398,RECREACION2,-841.425,201904,regular,,,
A005066,2019-04-27,LIBRE,consumible,consumible_3921,LIBRE8,-4588.5,201904,regular,,,
A005067,2019-04-28,RECREACION,consumible,consumible_10556,RECREACION4,-7056.0,201904,regular,,,
A005078,2019-05-01,RECREACION,invitacion,invitacion: nombre_9,RECREACION6,276.0,201905,regular,,,
A005081,2019-05-02,P.VIAJE,necesidad,necesidad_8,P.VIAJE5,-63681.600000000006,201905,especifico,V056,G039,P079
A005084,2019-05-02,SUSCRIPCION,hogar,hogar_8818,SUSCRIPCION10,-42306.0,201905,regular,,,
A005085,2019-05-02,NECESIDAD,necesidad,necesidad_12,NECESIDAD3,-28206.0,201905,regular,,,
A005086,2019-05-02,NECESIDAD,consumible,consumible_7955,NECESIDAD7,-28206.0,201905,regular,,,
A005087,2019-05-03,P.VIAJE,transporte,transporte_14,P.VIAJE1,-59957.79,201905,especifico,V056,G039,P079
A005088,2019-05-04,P.VIAJE,consumible,consumible_7924,P.VIAJE6,-8466.0,201905,especifico,V056,G039,P079
A005089,2019-05-04,P.VIAJE,consumible,consumible_10961,P.VIAJE9,-1768.5,201905,especifico,V056,G039,P079
A005090,2019-05-04,P.VIAJE,recreacion,recreacion_17,P.VIAJE10,-1768.5,201905,especifico,V056,G039,P079
A005091,2019-05-04,P.VIAJE,consumible,consumible_7843,P.VIAJE7,-2861.25,201905,especifico,V056,G039,P079
A005092,2019-05-04,P.VIAJE,consumible,consumible_11116,P.VIAJE4,-1592.25,201905,especifico,V056,G039,P079
A005093,2019-05-04,P.VIAJE,consumible,consumible_8447,P.VIAJE3,-7056.0,201905,especifico,V056,G039,P079
A005094,2019-05-04,P.VIAJE,consumible,consumible_7846,P.VIAJE4,-3354.75,201905,especifico,V057,G039,P079
A005095,2019-05-04,P.VIAJE,consumible,consumible_10748,P.VIAJE2,-1874.25,201905,especifico,V057,G039,P079
A005096,2019-05-05,P.VIAJE,transporte,transporte_16,P.VIAJE9,-10581.0,201905,especifico,V057,G039,P079
A005097,2019-05-05,P.VIAJE,consumible,consumible_7190,P.VIAJE10,-887.25,201905,especifico,V057,G039,P079
A005098,2019-05-05,P.VIAJE,consumible,consumible_9449,P.VIAJE1,-746.25,201905,especifico,V057,G039,P079
A005099,2019-05-05,P.VIAJE,consumible,consumible_9451,P.VIAJE9,-1310.25,201905,especifico,V057,G039,P079
A005100,2019-05-05,P.VIAJE,consumible,consumible_11920,P.VIAJE10,-1416.0,201905,especifico,V058,G039,P079
A005101,2019-05-05,P.VIAJE,transporte,transporte_13,P.VIAJE8,-42246.075,201905,especifico,V058,G039,P079
A005102,2019-05-05,RECREACION,consumible,consumible_10430,RECREACION10,-6351.0,201905,regular,,,
A005103,2019-05-05,RECREACION,consumible,consumible_9575,RECREACION5,-2473.5,201905,regular,,,
A005104,2019-05-05,RECREACION,consumible,consumible_12786,RECREACION4,-10581.0,201905,regular,,,
A005105,2019-05-05,RECREACION,consumible,consumible_13373,RECREACION7,-4236.0,201905,regular,,,
A005106,2019-05-05,RECREACION,recreacion,recreacion_18,RECREACION5,-2473.5,201905,regular,,,
A005107,2019-05-06,P.VIAJE,necesidad,necesidad_9,P.VIAJE6,-324.65999999999997,201905,especifico,V058,G039,P079
A005108,2019-05-06,NECESIDAD,necesidad,necesidad_6,NECESIDAD3,-7056.0,201905,regular,,,
A005109,2019-05-07,P.RECREACION,evento,evento_5629,P.RECREACION9,-90528.0,201905,especifico,,,P027
A005110,2019-05-07,NECESIDAD,necesidad,necesidad_15,NECESIDAD5,-112806.0,201905,regular,,,
A005111,2019-05-07,NECESIDAD,necesidad,necesidad_8,NECESIDAD9,-21156.0,201905,regular,,,
A005114,2019-05-08,P.VIAJE,consumible,consumible_11113,P.VIAJE7,29.25,201905,especifico,V056,G039,P079
A005129,2019-05-08,P.RECREACION,regalo,regalo_17,P.RECREACION4,-282006.0,201905,especifico,,,P013
A005130,2019-05-08,P.RECREACION,regalo,regalo_10,P.RECREACION9,-282006.0,201905,especifico,,,P013
A005131,2019-05-08,P.RECREACION,regalo,regalo_12,P.RECREACION10,-282006.0,201905,especifico,,,P013
A005132,2019-05-08,RECREACION,consumible,consumible_13901,RECREACION9,-9876.0,201905,regular,,,
A005133,2019-05-08,RECREACION,consumible,consumible_10773,RECREACION7,-2121.0,201905,regular,,,
A005134,2019-05-08,RECREACION,invitacion,invitacion: nombre_9,RECREACION7,-7761.0,201905,regular,,,
A005135,2019-05-08,RECREACION,recreacion,recreacion_19,RECREACION7,-3531.0,201905,regular,,,
A005136,2019-05-08,LIBRE,deuda,deuda: nombre_3,LIBRE9,-3531.0,201905,regular,,,
A005137,2019-05-09,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE10,-63808.5,201905,especifico,V059,,P016
A005139,2019-05-09,P.GUSTOS,gustos,gustos_4718,P.GUSTOS6,-79671.0,201905,especifico,,,P012
A005140,2019-05-09,P.GUSTOS,gustos,gustos_4705,P.GUSTOS9,-97225.5,201905,especifico,,,P012
A005143,2019-05-09,P.GUSTOS,gustos,gustos_4795,P.GUSTOS9,-18304.275,201905,especifico,,,P012
A005144,2019-05-09,LIBRE,deuda,deuda: nombre_2,LIBRE1,3519.0,201905,regular,,,
A005145,2019-05-09,P.GUSTOS,gustos,gustos_4619,P.GUSTOS5,-45831.0,201905,especifico,,,P012
A005146,2019-05-10,P.MANUAL,manualidad,manualidad_4,P.MANUAL7,-2966.295,201905,especifico,,,P009
A005147,2019-05-10,P.MANUAL,manualidad,manualidad_6,P.MANUAL1,-2050.5,201905,especifico,,,P009
A005148,2019-05-10,P.MANUAL,manualidad,manualidad_15,P.MANUAL10,-1416.0,201905,especifico,,,P009
A005149,2019-05-10,P.MANUAL,manualidad,manualidad_18,P.MANUAL6,-498.795,201905,especifico,,,P009
A005150,2019-05-10,P.MANUAL,manualidad,manualidad_17,P.MANUAL5,-565.0649999999999,201905,especifico,,,P009
A005151,2019-05-10,NECESIDAD,consumible,consumible_3438,NECESIDAD4,-3030.45,201905,regular,,,
A005152,2019-05-10,NECESIDAD,gustos,gustos_1922,NECESIDAD10,-6139.5,201905,regular,,,
A005153,2019-05-10,RECREACION,invitacion,invitacion: nombre_17,RECREACION8,-1056.45,201905,regular,,,
A005154,2019-05-11,RECREACION,evento,evento_7765,RECREACION5,-3108.0,201905,regular,,,
A005155,2019-05-11,RECREACION,invitacion,invitacion: nombre_8,RECREACION9,-3108.0,201905,regular,,,
A005156,2019-05-11,RECREACION,consumible,consumible_12351,RECREACION9,-16644.0,201905,regular,,,
A005157,2019-05-11,RECREACION,consumible,consumible_14023,RECREACION7,-1134.0,201905,regular,,,
A005158,2019-05-11,RECREACION,consumible,consumible_10369,RECREACION1,-3178.5,201905,regular,,,
A005159,2019-05-11,RECREACION,invitacion,invitacion: nombre_2,RECREACION10,-2121.0,201905,regular,,,
A005160,2019-05-11,RECREACION,recreacion,recreacion_20,RECREACION8,-3742.5,201905,regular,,,
A005161,2019-05-12,RECREACION,consumible,consumible_9209,RECREACION1,-18265.5,201905,regular,,,
A005162,2019-05-12,RECREACION,consumible,consumible_12791,RECREACION9,-14035.5,201905,regular,,,
A005163,2019-05-14,P.VIAJE,evento,evento_5715,P.VIAJE5,-26831.25,201905,especifico,V065,G046,P041
