"id","fecha","razon_uso","descripcion","lugar_de_uso","monto","id_deuda","periodo_fact_c_diaria","nombre_deudor","periodo_id_deuda"
A016244,2025-11-09,HOGAR,deuda: nombre_17,HOGAR6,-9523.5,D219,202511,nombre_17,202511
A016245,2025-11-10,HOGAR,deuda: nombre_11,HOGAR7,-21337.89,D219,202511,nombre_11,202511
A016263,2025-11-21,RECREACION,deuda: nombre_16,RECREACION5,-33846.0,D220,202511,nombre_16,202511
A016264,2025-11-21,RECREACION,deuda_8199,RECREACION1,-16926.0,D220,202511,Varios,202511
A016265,2025-11-21,RECREACION,deuda: nombre_9,RECREACION6,-8466.0,D220,202511,nombre_9,202511
A016266,2025-11-22,RECREACION,deuda: nombre_9,RECREACION7,70494.0,D220,202511,nombre_9,202511
A016267,2025-11-22,RECREACION,deuda: nombre_15,RECREACION8,-109210.5,D221,202511,nombre_15,202511
A016268,2025-11-22,RECREACION,deuda: nombre_16,RECREACION9,-105685.5,D221,202511,nombre_16,202511
A016269,2025-11-22,RECREACION,deuda: nombre_17,RECREACION10,-14247.0,D220,202511,nombre_17,202511
A016272,2025-11-25,RECREACION,deuda: nombre_14,RECREACION1,211494.0,D221,202511,nombre_14,202511
A016278,2025-11-28,LIBRE,deuda: nombre_9,LIBRE3,204444.0,D194,202511,nombre_9,202506
A016280,2025-11-29,LIBRE,deuda: nombre_1,LIBRE6,-35820.0,D222,202511,nombre_1,202511
A016281,2025-11-29,LIBRE,deuda: nombre_20,LIBRE5,-35820.0,D222,202511,nombre_20,202511
A016286,2025-12-02,LIBRE,deuda: nombre_5,LIBRE4,-246756.0,D194,202512,nombre_5,202506
A016287,2025-12-03,LIBRE,deuda: nombre_2,LIBRE4,70494.0,D222,202512,nombre_2,202511
A016292,2025-12-10,HOGAR,deuda: nombre_5,HOGAR8,-7941.4800000000005,D234,202512,nombre_5,202512
A016297,2025-12-11,HOGAR,deuda: nombre_6,HOGAR9,28194.0,D234,202512,nombre_6,202512
A016298,2025-12-13,HOGAR,deuda423,HOGAR7,-1416.0,D234,202512,Varios,202512
A016300,2025-12-13,HOGAR,deuda393,HOGAR7,-3077.685,D234,202512,Varios,202512
A016303,2025-12-13,HOGAR,deuda: nombre_19,HOGAR10,-20310.0,D234,202512,nombre_19,202512
A016320,2025-12-23,RECREACION,deuda: nombre_16,RECREACION2,-16926.0,D235,202512,nombre_16,202512
A016321,2025-12-23,RECREACION,deuda: nombre_17,RECREACION3,16914.0,D235,202512,nombre_17,202512
A016326,2025-12-27,RECREACION,deuda: nombre_10,RECREACION8,-9876.0,D236,202512,nombre_10,202512
A016327,2025-12-27,RECREACION,deuda: nombre_12,RECREACION6,-9876.0,D236,202512,nombre_12,202512
A016328,2025-12-27,RECREACION,deuda: nombre_7,RECREACION2,-9876.0,D236,202512,nombre_7,202512
A016329,2025-12-27,RECREACION,deuda: nombre_8,RECREACION6,35244.0,D236,202512,nombre_8,202512
A016330,2025-12-27,RECREACION,deuda: nombre_18,RECREACION4,-8466.0,D236,202512,nombre_18,202512
A016339,2025-12-29,LIBRE,deuda: nombre_6,LIBRE5,246744.0,D194,202512,nombre_6,202506
A016341,2026-01-02,LIBRE,deuda: nombre_10,LIBRE6,-40649.955,D194,202601,nombre_10,202506
A016342,2026-01-03,LIBRE,deuda: nombre_13,LIBRE7,-232938.0,D194,202601,nombre_13,202506
A016343,2026-01-05,SUSCRIPCION,deuda_10079,SUSCRIPCION9,-47805.0,D238,202601,Varios,202601
A016344,2026-01-09,HOGAR,deuda474,HOGAR8,-36877.5,D238,202601,Varios,202601
A016345,2026-01-10,SUSCRIPCION,deuda_10078,SUSCRIPCION10,47793.0,D238,202601,Varios,202601
A016346,2026-01-10,HOGAR,deuda475,HOGAR9,36865.5,D238,202601,Varios,202601
A016347,2026-01-10,HOGAR,deuda476,HOGAR10,21073.5,D238,202601,Varios,202601
A016348,2026-01-11,HOGAR,deuda: nombre_4,HOGAR1,7044.0,D239,202601,nombre_4,202601
A016349,2026-01-11,HOGAR,consumible118,HOGAR2,-4941.0,D239,202601,Varios,202601
A016350,2026-01-11,HOGAR,consumible127,HOGAR7,-2223.225,D239,202601,Varios,202601
A016355,2026-01-12,HOGAR,deuda477,HOGAR1,14094.0,D238,202601,Varios,202601
