"id","id_creditos","periodo_inicio","periodo_corte","tipo_credito","primer_dia_mes_corte"
A008347,75,202106,202107,gasto,2021-07-01
A008348,75,202106,202107,gasto,2021-07-01
A008349,75,202106,202107,gasto,2021-07-01
A008350,75,202106,202107,gasto,2021-07-01
A008351,75,202106,202107,gasto,2021-07-01
A008352,75,202106,202107,gasto,2021-07-01
A008353,75,202106,202107,gasto,2021-07-01
A008354,75,202106,202107,gasto,2021-07-01
A008355,75,202106,202107,gasto,2021-07-01
A008357,75,202106,202107,gasto,2021-07-01
A008358,75,202106,202107,gasto,2021-07-01
A008359,75,202106,202107,gasto,2021-07-01
A008360,75,202106,202107,gasto,2021-07-01
A008362,76,202107,202108,gasto,2021-08-01
A008363,76,202107,202108,gasto,2021-08-01
A008371,76,202107,202108,gasto,2021-08-01
A008372,76,202107,202108,gasto,2021-08-01
A008375,76,202107,202108,gasto,2021-08-01
A008376,76,202107,202108,gasto,2021-08-01
A008377,76,202107,202108,gasto,2021-08-01
A008378,76,202107,202108,gasto,2021-08-01
A008379,76,202107,202108,gasto,2021-08-01
A008380,76,202107,202108,gasto,2021-08-01
A008381,76,202107,202108,gasto,2021-08-01
A008382,76,202107,202108,gasto,2021-08-01
A008383,76,202107,202108,gasto,2021-08-01
A008384,76,202107,202108,gasto,2021-08-01
A008385,76,202107,202108,gasto,2021-08-01
A008386,76,202107,202108,gasto,2021-08-01
A008387,76,202107,202108,gasto,2021-08-01
A008391,76,202107,202108,gasto,2021-08-01
A008392,76,202107,202108,gasto,2021-08-01
A008396,76,202107,202108,deposito,2021-08-01
A008398,76,202107,202108,gasto,2021-08-01
A008399,76,202107,202108,gasto,2021-08-01
A008400,76,202107,202108,gasto,2021-08-01
A008401,76,202107,202108,gasto,2021-08-01
A008402,76,202107,202108,gasto,2021-08-01
A008403,76,202107,202108,gasto,2021-08-01
A008404,76,202107,202108,gasto,2021-08-01
A008405,76,202107,202108,gasto,2021-08-01
A008406,76,202107,202108,gasto,2021-08-01
A008407,76,202107,202108,gasto,2021-08-01
A008408,76,202107,202108,gasto,2021-08-01
A008409,76,202107,202108,gasto,2021-08-01
A008410,76,202107,202108,gasto,2021-08-01
A008411,76,202107,202108,gasto,2021-08-01
A008412,76,202107,202108,gasto,2021-08-01
A008413,76,202107,202108,gasto,2021-08-01
A008414,76,202107,202108,gasto,2021-08-01
A008415,76,202107,202108,gasto,2021-08-01
A008416,76,202107,202108,gasto,2021-08-01
A008417,76,202107,202108,gasto,2021-08-01
A008418,76,202107,202108,gasto,2021-08-01
A008419,76,202107,202108,gasto,2021-08-01
A008420,76,202107,202108,gasto,2021-08-01
A008421,76,202107,202108,gasto,2021-08-01
A008422,76,202107,202108,gasto,2021-08-01
A008423,76,202107,202108,gasto,2021-08-01
A008424,76,202107,202108,gasto,2021-08-01
A008425,76,202107,202108,gasto,2021-08-01
A008426,76,202107,202108,gasto,2021-08-01
A008427,76,202107,202108,gasto,2021-08-01
A008428,76,202107,202108,gasto,2021-08-01
A008429,76,202107,202108,gasto,2021-08-01
A008430,76,202107,202108,gasto,2021-08-01
A008431,76,202107,202108,gasto,2021-08-01
A008432,76,202107,202108,gasto,2021-08-01
A008434,76,202107,202108,gasto,2021-08-01
A008434-1,76,202107,202108,gasto,2021-08-01
A008435,76,202107,202108,gasto,2021-08-01
A008436,76,202107,202108,gasto,2021-08-01
A008437,76,202107,202108,gasto,2021-08-01
A008438,76,202107,202108,gasto,2021-08-01
A008439,76,202107,202108,gasto,2021-08-01
A008440,76,202107,202108,gasto,2021-08-01
A008441,76,202107,202108,gasto,2021-08-01
A008442,76,202107,202108,gasto,2021-08-01
A008443,76,202107,202108,gasto,2021-08-01
A008444,76,202107,202108,gasto,2021-08-01
A008445,76,202107,202108,gasto,2021-08-01
A008446,76,202107,202108,gasto,2021-08-01
A008447,76,202107,202108,gasto,2021-08-01
A008448,76,202107,202108,gasto,2021-08-01
A008449,76,202107,202108,gasto,2021-08-01
A008450,76,202107,202108,gasto,2021-08-01
A008454,76,202107,202108,gasto,2021-08-01
A008455,76,202107,202108,gasto,2021-08-01
A008456,76,202107,202108,gasto,2021-08-01
A008457,76,202107,202108,gasto,2021-08-01
A008464,77,202108,202109,deposito,2021-09-01
A008466,77,202108,202109,gasto,2021-09-01
A008467,77,202108,202109,gasto,2021-09-01
A008468,77,202108,202109,gasto,2021-09-01
A008469,77,202108,202109,gasto,2021-09-01
A008470,77,202108,202109,gasto,2021-09-01
A008471,77,202108,202109,gasto,2021-09-01
A008472,77,202108,202109,gasto,2021-09-01
A008474,77,202108,202109,gasto,2021-09-01
A008476,77,202108,202109,gasto,2021-09-01
A008477,77,202108,202109,gasto,2021-09-01
A008478,77,202108,202109,gasto,2021-09-01
A008479,77,202108,202109,gasto,2021-09-01
A008481,77,202108,202109,gasto,2021-09-01
A008482,77,202108,202109,gasto,2021-09-01
A008483,77,202108,202109,gasto,2021-09-01
A008484,77,202108,202109,gasto,2021-09-01
A008485,77,202108,202109,gasto,2021-09-01
A008486,77,202108,202109,gasto,2021-09-01
A008487,77,202108,202109,gasto,2021-09-01
A008488,77,202108,202109,gasto,2021-09-01
A008489,77,202108,202109,gasto,2021-09-01
A008490,77,202108,202109,gasto,2021-09-01
A008498,77,202108,202109,gasto,2021-09-01
A008499,77,202108,202109,gasto,2021-09-01
A008500,77,202108,202109,gasto,2021-09-01
A008501,77,202108,202109,gasto,2021-09-01
A008502,77,202108,202109,gasto,2021-09-01
A008503,77,202108,202109,gasto,2021-09-01
A008504,77,202108,202109,gasto,2021-09-01
A008505,77,202108,202109,gasto,2021-09-01
A008506,77,202108,202109,gasto,2021-09-01
A008507,77,202108,202109,gasto,2021-09-01
A008509,77,202108,202109,gasto,2021-09-01
A008510,77,202108,202109,gasto,2021-09-01
A008511,77,202108,202109,gasto,2021-09-01
A008512,77,202108,202109,gasto,2021-09-01
A008513,77,202108,202109,gasto,2021-09-01
A008517,77,202108,202109,gasto,2021-09-01
A008518,77,202108,202109,gasto,2021-09-01
A008519,77,202108,202109,gasto,2021-09-01
A008521,77,202108,202109,gasto,2021-09-01
A008522,77,202108,202109,gasto,2021-09-01
A008523,77,202108,202109,gasto,2021-09-01
A008524,77,202108,202109,gasto,2021-09-01
A008526,77,202108,202109,gasto,2021-09-01
A008527,77,202108,202109,gasto,2021-09-01
A008528,77,202108,202109,gasto,2021-09-01
A008529,77,202108,202109,gasto,2021-09-01
A008530,77,202108,202109,gasto,2021-09-01
A008531,77,202108,202109,gasto,2021-09-01
A008532,77,202108,202109,gasto,2021-09-01
A008533,77,202108,202109,gasto,2021-09-01
A008535,77,202108,202109,gasto,2021-09-01
A008536,77,202108,202109,gasto,2021-09-01
A008537,77,202108,202109,gasto,2021-09-01
A008538,77,202108,202109,gasto,2021-09-01
A008539,77,202108,202109,gasto,2021-09-01
A008540,77,202108,202109,gasto,2021-09-01
A008541,77,202108,202109,gasto,2021-09-01
A008542,77,202108,202109,gasto,2021-09-01
A008543,77,202108,202109,gasto,2021-09-01
A008544,77,202108,202109,gasto,2021-09-01
A008545,77,202108,202109,gasto,2021-09-01
A008546,77,202108,202109,gasto,2021-09-01
A008547,77,202108,202109,gasto,2021-09-01
A008548,77,202108,202109,gasto,2021-09-01
A008549,77,202108,202109,gasto,2021-09-01
A008550,77,202108,202109,gasto,2021-09-01
A008551,77,202108,202109,gasto,2021-09-01
A008553,78,202109,202110,gasto,2021-10-01
A008554,78,202109,202110,gasto,2021-10-01
A008556,78,202109,202110,gasto,2021-10-01
A008557,78,202109,202110,gasto,2021-10-01
A008558,78,202109,202110,gasto,2021-10-01
A008559,78,202109,202110,gasto,2021-10-01
A008560,78,202109,202110,gasto,2021-10-01
A008562,78,202109,202110,gasto,2021-10-01
A008563,78,202109,202110,gasto,2021-10-01
A008564,78,202109,202110,gasto,2021-10-01
A008565,78,202109,202110,gasto,2021-10-01
A008566,78,202109,202110,gasto,2021-10-01
A008567,78,202109,202110,gasto,2021-10-01
A008568,78,202109,202110,gasto,2021-10-01
A008569,78,202109,202110,gasto,2021-10-01
A008570,78,202109,202110,gasto,2021-10-01
A008571,78,202109,202110,gasto,2021-10-01
A008572,78,202109,202110,gasto,2021-10-01
A008573,78,202109,202110,gasto,2021-10-01
A008575,78,202109,202110,deposito,2021-10-01
A008577,78,202109,202110,deposito,2021-10-01
A008578,78,202109,202110,gasto,2021-10-01
A008579,78,202109,202110,gasto,2021-10-01
A008580,78,202109,202110,gasto,2021-10-01
A008581,78,202109,202110,gasto,2021-10-01
A008582,78,202109,202110,gasto,2021-10-01
A008583,78,202109,202110,gasto,2021-10-01
A008584,78,202109,202110,gasto,2021-10-01
A008585,78,202109,202110,gasto,2021-10-01
A008586,78,202109,202110,gasto,2021-10-01
A008587,78,202109,202110,gasto,2021-10-01
A008588,78,202109,202110,gasto,2021-10-01
A008589,78,202109,202110,gasto,2021-10-01
A008590,78,202109,202110,gasto,2021-10-01
A008592,78,202109,202110,gasto,2021-10-01
A008593,78,202109,202110,gasto,2021-10-01
A008594,78,202109,202110,gasto,2021-10-01
A008595,78,202109,202110,gasto,2021-10-01
A008596,78,202109,202110,gasto,2021-10-01
A008597,78,202109,202110,gasto,2021-10-01
A008598,78,202109,202110,gasto,2021-10-01
A008599,78,202109,202110,gasto,2021-10-01
A008600,78,202109,202110,gasto,2021-10-01
A008601,78,202109,202110,gasto,2021-10-01
A008603,78,202109,202110,gasto,2021-10-01
A008604,78,202109,202110,gasto,2021-10-01
A008605,78,202109,202110,gasto,2021-10-01
A008606,78,202109,202110,gasto,2021-10-01
A008607,78,202109,202110,gasto,2021-10-01
A008608,78,202109,202110,gasto,2021-10-01
A008609,78,202109,202110,gasto,2021-10-01
A008610,78,202109,202110,gasto,2021-10-01
A008611,78,202109,202110,gasto,2021-10-01
A008612,78,202109,202110,gasto,2021-10-01
A008615,78,202109,202110,gasto,2021-10-01
A008616,78,202109,202110,gasto,2021-10-01
A008618,78,202109,202110,deposito,2021-10-01
A008621,78,202109,202110,gasto,2021-10-01
A008622,78,202109,202110,gasto,2021-10-01
A008623,78,202109,202110,gasto,2021-10-01
A008624,78,202109,202110,gasto,2021-10-01
A008625,78,202109,202110,gasto,2021-10-01
A008626,78,202109,202110,gasto,2021-10-01
A008627,78,202109,202110,gasto,2021-10-01
A008628,78,202109,202110,gasto,2021-10-01
A008629,78,202109,202110,gasto,2021-10-01
A008630,78,202109,202110,gasto,2021-10-01
A008631,78,202109,202110,gasto,2021-10-01
A008632,78,202109,202110,gasto,2021-10-01
A008633,78,202109,202110,gasto,2021-10-01
A008634,78,202109,202110,gasto,2021-10-01
A008635,78,202109,202110,gasto,2021-10-01
A008636,78,202109,202110,gasto,2021-10-01
A008637,78,202109,202110,gasto,2021-10-01
A008638,78,202109,202110,gasto,2021-10-01
A008639,78,202109,202110,gasto,2021-10-01
A008640,78,202109,202110,gasto,2021-10-01
A008641,78,202109,202110,deposito,2021-10-01
A008642,78,202109,202110,gasto,2021-10-01
A008643,79,202110,202111,gasto,2021-11-01
A008644,79,202110,202111,gasto,2021-11-01
A008645,79,202110,202111,gasto,2021-11-01
A008646,79,202110,202111,gasto,2021-11-01
A008647,79,202110,202111,gasto,2021-11-01
A008648,79,202110,202111,gasto,2021-11-01
A008649,79,202110,202111,gasto,2021-11-01
A008650,79,202110,202111,gasto,2021-11-01
A008651,79,202110,202111,gasto,2021-11-01
A008655,79,202110,202111,gasto,2021-11-01
A008656,79,202110,202111,gasto,2021-11-01
A008657,79,202110,202111,gasto,2021-11-01
A008658,79,202110,202111,gasto,2021-11-01
A008659,79,202110,202111,gasto,2021-11-01
A008660,79,202110,202111,gasto,2021-11-01
A008661,79,202110,202111,gasto,2021-11-01
A008662,79,202110,202111,gasto,2021-11-01
A008663,79,202110,202111,gasto,2021-11-01
A008664,79,202110,202111,gasto,2021-11-01
A008665,79,202110,202111,gasto,2021-11-01
A008666,79,202110,202111,gasto,2021-11-01
A008667,79,202110,202111,gasto,2021-11-01
A008668,79,202110,202111,deposito,2021-11-01
A008670,79,202110,202111,deposito,2021-11-01
A008672,79,202110,202111,deposito,2021-11-01
A008679,79,202110,202111,gasto,2021-11-01
A008680,79,202110,202111,gasto,2021-11-01
A008681,79,202110,202111,gasto,2021-11-01
A008682,79,202110,202111,gasto,2021-11-01
A008686,79,202110,202111,gasto,2021-11-01
A008687,79,202110,202111,gasto,2021-11-01
A008688,79,202110,202111,gasto,2021-11-01
A008689,79,202110,202111,gasto,2021-11-01
A008690,79,202110,202111,gasto,2021-11-01
A008691,79,202110,202111,gasto,2021-11-01
A008692,79,202110,202111,gasto,2021-11-01
A008693,79,202110,202111,gasto,2021-11-01
A008694,79,202110,202111,gasto,2021-11-01
A008695,79,202110,202111,gasto,2021-11-01
A008696,79,202110,202111,gasto,2021-11-01
A008697,79,202110,202111,gasto,2021-11-01
A008698,79,202110,202111,gasto,2021-11-01
A008699,79,202110,202111,gasto,2021-11-01
A008701,79,202110,202111,gasto,2021-11-01
A008702,79,202110,202111,gasto,2021-11-01
A008703,79,202110,202111,gasto,2021-11-01
A008704,79,202110,202111,gasto,2021-11-01
A008705,79,202110,202111,gasto,2021-11-01
A008706,79,202110,202111,gasto,2021-11-01
A008707,79,202110,202111,gasto,2021-11-01
A008708,79,202110,202111,gasto,2021-11-01
A008709,79,202110,202111,gasto,2021-11-01
A008710,79,202110,202111,gasto,2021-11-01
A008712,79,202110,202111,gasto,2021-11-01
A008713,79,202110,202111,gasto,2021-11-01
A008714,79,202110,202111,gasto,2021-11-01
A008715,79,202110,202111,gasto,2021-11-01
A008716,79,202110,202111,gasto,2021-11-01
A008717,79,202110,202111,gasto,2021-11-01
A008718,79,202110,202111,gasto,2021-11-01
A008719,79,202110,202111,gasto,2021-11-01
A008720,79,202110,202111,gasto,2021-11-01
A008721,79,202110,202111,gasto,2021-11-01
A008722,79,202110,202111,gasto,2021-11-01
A008723,79,202110,202111,gasto,2021-11-01
A008724,79,202110,202111,gasto,2021-11-01
A008725,79,202110,202111,gasto,2021-11-01
A008726,79,202110,202111,gasto,2021-11-01
A008727,79,202110,202111,gasto,2021-11-01
A008728,79,202110,202111,gasto,2021-11-01
A008729,79,202110,202111,gasto,2021-11-01
A008730,79,202110,202111,gasto,2021-11-01
A008731,79,202110,202111,gasto,2021-11-01
A008732,79,202110,202111,gasto,2021-11-01
A008733,79,202110,202111,gasto,2021-11-01
A008734,79,202110,202111,gasto,2021-11-01
A008736,79,202110,202111,gasto,2021-11-01
A008737,79,202110,202111,gasto,2021-11-01
A008738,79,202110,202111,gasto,2021-11-01
A008739,79,202110,202111,gasto,2021-11-01
A008740,79,202110,202111,gasto,2021-11-01
A008741,79,202110,202111,gasto,2021-11-01
A008742,79,202110,202111,gasto,2021-11-01
A008744,79,202110,202111,gasto,2021-11-01
A008745,79,202110,202111,gasto,2021-11-01
A008746,79,202110,202111,gasto,2021-11-01
A008748,79,202110,202111,gasto,2021-11-01
A008749,79,202110,202111,gasto,2021-11-01
A008750,79,202110,202111,gasto,2021-11-01
A008751,79,202110,202111,gasto,2021-11-01
A008752,79,202110,202111,gasto,2021-11-01
A008753,79,202110,202111,gasto,2021-11-01
A008754,79,202110,202111,gasto,2021-11-01
A008755,79,202110,202111,gasto,2021-11-01
A008756,79,202110,202111,gasto,2021-11-01
A008757,79,202110,202111,gasto,2021-11-01
A008758,79,202110,202111,gasto,2021-11-01
A008759,79,202110,202111,gasto,2021-11-01
A008760,79,202110,202111,gasto,2021-11-01
A008761,79,202110,202111,deposito,2021-11-01
A008763,79,202110,202111,deposito,2021-11-01
A008765,79,202110,202111,deposito,2021-11-01
A008768,79,202110,202111,gasto,2021-11-01
A008769,79,202110,202111,gasto,2021-11-01
A008772,79,202110,202111,gasto,2021-11-01
A008773,79,202110,202111,gasto,2021-11-01
A008774,79,202110,202111,gasto,2021-11-01
A008775,79,202110,202111,gasto,2021-11-01
A008778,79,202110,202111,gasto,2021-11-01
A008779,79,202110,202111,gasto,2021-11-01
A008780,80,202111,202112,gasto,2021-12-01
A008781,80,202111,202112,gasto,2021-12-01
A008782,80,202111,202112,gasto,2021-12-01
A008783,80,202111,202112,gasto,2021-12-01
A008784,80,202111,202112,gasto,2021-12-01
A008785,80,202111,202112,gasto,2021-12-01
A008786,80,202111,202112,gasto,2021-12-01
A008787,80,202111,202112,gasto,2021-12-01
A008788,80,202111,202112,gasto,2021-12-01
A008789,80,202111,202112,deposito,2021-12-01
A008791,80,202111,202112,gasto,2021-12-01
A008792,80,202111,202112,gasto,2021-12-01
A008794,80,202111,202112,deposito,2021-12-01
A008795,80,202111,202112,gasto,2021-12-01
A008796,80,202111,202112,gasto,2021-12-01
A008797,80,202111,202112,gasto,2021-12-01
A008798,80,202111,202112,gasto,2021-12-01
A008799,80,202111,202112,gasto,2021-12-01
A008800,80,202111,202112,gasto,2021-12-01
A008801,80,202111,202112,gasto,2021-12-01
A008802,80,202111,202112,gasto,2021-12-01
A008803,80,202111,202112,gasto,2021-12-01
A008804,80,202111,202112,gasto,2021-12-01
A008805,80,202111,202112,gasto,2021-12-01
A008806,80,202111,202112,gasto,2021-12-01
A008807,80,202111,202112,gasto,2021-12-01
A008808,80,202111,202112,gasto,2021-12-01
A008809,80,202111,202112,gasto,2021-12-01
A008810,80,202111,202112,deposito,2021-12-01
A008812,80,202111,202112,deposito,2021-12-01
A008816,80,202111,202112,gasto,2021-12-01
A008817,80,202111,202112,gasto,2021-12-01
A008818,80,202111,202112,gasto,2021-12-01
A008819,80,202111,202112,gasto,2021-12-01
A008820,80,202111,202112,gasto,2021-12-01
A008821,80,202111,202112,gasto,2021-12-01
A008822,80,202111,202112,gasto,2021-12-01
A008825,80,202111,202112,gasto,2021-12-01
A008826,80,202111,202112,gasto,2021-12-01
A008827,80,202111,202112,gasto,2021-12-01
A008828,80,202111,202112,gasto,2021-12-01
A008829,80,202111,202112,gasto,2021-12-01
A008830,80,202111,202112,gasto,2021-12-01
A008831,80,202111,202112,gasto,2021-12-01
A008832,80,202111,202112,gasto,2021-12-01
A008833,80,202111,202112,gasto,2021-12-01
A008834,80,202111,202112,gasto,2021-12-01
A008835,80,202111,202112,gasto,2021-12-01
A008836,80,202111,202112,gasto,2021-12-01
A008837,80,202111,202112,gasto,2021-12-01
A008838,80,202111,202112,gasto,2021-12-01
A008839,80,202111,202112,gasto,2021-12-01
A008840,80,202111,202112,gasto,2021-12-01
A008841,80,202111,202112,gasto,2021-12-01
A008842,80,202111,202112,gasto,2021-12-01
A008843,80,202111,202112,gasto,2021-12-01
A008844,80,202111,202112,gasto,2021-12-01
A008845,80,202111,202112,gasto,2021-12-01
A008847,80,202111,202112,gasto,2021-12-01
A008848,80,202111,202112,gasto,2021-12-01
A008849,80,202111,202112,gasto,2021-12-01
A008850,80,202111,202112,gasto,2021-12-01
A008851,80,202111,202112,gasto,2021-12-01
A008852,80,202111,202112,gasto,2021-12-01
A008853,80,202111,202112,gasto,2021-12-01
A008854,80,202111,202112,gasto,2021-12-01
A008855,80,202111,202112,gasto,2021-12-01
A008856,80,202111,202112,gasto,2021-12-01
A008857,80,202111,202112,gasto,2021-12-01
A008858,80,202111,202112,gasto,2021-12-01
A008859,80,202111,202112,gasto,2021-12-01
A008860,80,202111,202112,gasto,2021-12-01
A008861,80,202111,202112,gasto,2021-12-01
A008862,80,202111,202112,gasto,2021-12-01
A008863,80,202111,202112,gasto,2021-12-01
A008864,80,202111,202112,gasto,2021-12-01
A008865,80,202111,202112,gasto,2021-12-01
A008866,80,202111,202112,gasto,2021-12-01
A008867,80,202111,202112,gasto,2021-12-01
A008868,80,202111,202112,gasto,2021-12-01
A008869,80,202111,202112,gasto,2021-12-01
A008870,80,202111,202112,gasto,2021-12-01
A008871,80,202111,202112,gasto,2021-12-01
A008872,80,202111,202112,gasto,2021-12-01
A008882,80,202111,202112,gasto,2021-12-01
A008883,80,202111,202112,gasto,2021-12-01
A008884,80,202111,202112,gasto,2021-12-01
A008896,80,202111,202112,deposito,2021-12-01
A008899,80,202111,202112,gasto,2021-12-01
A008900,80,202111,202112,gasto,2021-12-01
A008901,80,202111,202112,gasto,2021-12-01
A008921,80,202111,202112,deposito,2021-12-01
A008941,80,202111,202112,gasto,2021-12-01
A008949,80,202111,202112,gasto,2021-12-01
A008950,81,202112,202201,deposito,2022-01-01
A008953,81,202112,202201,gasto,2022-01-01
A008954,81,202112,202201,gasto,2022-01-01
A008955,81,202112,202201,gasto,2022-01-01
A008956,81,202112,202201,gasto,2022-01-01
A008957,81,202112,202201,gasto,2022-01-01
A008958,81,202112,202201,gasto,2022-01-01
A008962,81,202112,202201,gasto,2022-01-01
A008963,81,202112,202201,gasto,2022-01-01
A008964,81,202112,202201,deposito,2022-01-01
A008966,81,202112,202201,gasto,2022-01-01
A008971,81,202112,202201,gasto,2022-01-01
A008985,81,202112,202201,gasto,2022-01-01
A008986,81,202112,202201,gasto,2022-01-01
A008993,81,202112,202201,gasto,2022-01-01
A009032,81,202112,202201,gasto,2022-01-01
A009051,81,202112,202201,gasto,2022-01-01
A009052,81,202112,202201,deposito,2022-01-01
A009060,81,202112,202201,gasto,2022-01-01
A009063,81,202112,202201,gasto,2022-01-01
