"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_creditos","periodo_inicio","periodo_corte","primer_dia_mes_corte","tipo_credito"
A002324,2017-06-11,P.VIAJE,transporte,transporte_3,P.VIAJE3,credito_2,-4281.12,27,201706,201707,2017-07-01,gasto
A002332,2017-06-11,P.VIAJE,transporte,transporte_6,P.VIAJE4,credito_2,-8945.4,27,201706,201707,2017-07-01,gasto
A002334,2017-06-12,P.VIAJE,consumible,consumible_7892,P.VIAJE8,credito_2,-4588.5,27,201706,201707,2017-07-01,gasto
A002335,2017-06-12,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE2,credito_2,-4941.0,27,201706,201707,2017-07-01,gasto
A002336,2017-06-12,P.VIAJE,transporte,transporte_7,P.VIAJE3,credito_2,-9109.664999999999,27,201706,201707,2017-07-01,gasto
A002337,2017-06-12,P.VIAJE,recreacion,recreacion_8,P.VIAJE1,credito_2,-13753.5,27,201706,201707,2017-07-01,gasto
A002338,2017-06-12,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE3,credito_2,-13753.5,27,201706,201707,2017-07-01,gasto
A002341,2017-06-12,P.VIAJE,transporte,transporte_9,P.VIAJE10,credito_2,-5942.1,27,201706,201707,2017-07-01,gasto
A002347,2017-06-12,P.VIAJE,gustos,gustos_5538,P.VIAJE2,credito_2,-10510.5,27,201706,201707,2017-07-01,gasto
A002349,2017-06-12,P.VIAJE,transporte,transporte_12,P.VIAJE5,credito_2,-9261.24,27,201706,201707,2017-07-01,gasto
A002350,2017-06-12,P.VIAJE,consumible,consumible_10450,P.VIAJE10,credito_2,-10581.0,27,201706,201707,2017-07-01,gasto
A002351,2017-06-12,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE5,credito_2,-4095.0,27,201706,201707,2017-07-01,gasto
A002352,2017-06-12,P.VIAJE,recreacion,recreacion_13,P.VIAJE6,credito_2,-6985.5,27,201706,201707,2017-07-01,gasto
A002353,2017-06-12,P.VIAJE,recreacion,recreacion_14,P.VIAJE4,credito_2,-15163.5,27,201706,201707,2017-07-01,gasto
A002374,2017-06-15,P.VIAJE,transporte,transporte_18,P.VIAJE9,credito_2,-498.09000000000003,27,201706,201707,2017-07-01,gasto
A002375,2017-06-15,DINERO,transaccion,transaccion_19,DINERO8,credito_2,465217.15499999997,27,201706,201707,2017-07-01,deposito
A002397,2017-06-17,RECREACION,recreacion,recreacion: nombre_18,RECREACION6,credito_2,-37300.5,27,201706,201707,2017-07-01,gasto
A002398,2017-06-17,RECREACION,recreacion,recreacion: nombre_2,RECREACION7,credito_2,-7972.5,27,201706,201707,2017-07-01,gasto
A002399,2017-06-17,P.GUSTOS,gustos,"7.gustos_7",P.GUSTOS1,credito_2,-95181.0,27,201706,201707,2017-07-01,gasto
A002403,2017-06-17,P.FORMAL,necesidad,necesidad_3,P.FORMAL8,credito_2,-172241.73,27,201706,201707,2017-07-01,gasto
A002404,2017-06-17,P.GUSTOS,gustos,"2.gustos_2",P.GUSTOS8,credito_2,-172731.0,27,201706,201707,2017-07-01,gasto
A002410,2017-06-22,INGRESO,actividad,actividad_4,INGRESO3,credito_2,-43998.0,27,201706,201707,2017-07-01,gasto
A002411,2017-06-22,DINERO,transaccion,transaccion_5,DINERO10,credito_2,261482.73,27,201706,201707,2017-07-01,deposito
A002413,2017-06-22,DINERO,transaccion,"6.transaccion_2",DINERO9,credito_2,57569.235,27,201706,201707,2017-07-01,deposito
A002415,2017-06-22,DINERO,transaccion,"7.transaccion_3",DINERO10,credito_2,31719.0,27,201706,201707,2017-07-01,deposito
A002418,2017-06-23,RECREACION,consumible,consumible_13336,RECREACION4,credito_2,-6351.0,27,201706,201707,2017-07-01,gasto
A002419,2017-06-23,RECREACION,consumible,consumible_11139,RECREACION1,credito_2,-2826.0,27,201706,201707,2017-07-01,gasto
A002420,2017-06-23,RECREACION,recreacion,recreacion_7,RECREACION8,credito_2,-1416.0,27,201706,201707,2017-07-01,gasto
A002424,2017-06-24,RECREACION,regalo,regalo: nombre_8,RECREACION2,credito_2,-11497.5,27,201706,201707,2017-07-01,gasto
A002425,2017-06-25,NECESIDAD,consumible,consumible_4888,NECESIDAD4,credito_2,-1063.5,27,201706,201707,2017-07-01,gasto
A002426,2017-06-25,LIBRE,consumible,consumible_2941,LIBRE8,credito_2,-2191.5,27,201706,201707,2017-07-01,gasto
A002432,2017-06-28,NECESIDAD,consumible,consumible_3372,NECESIDAD10,credito_2,-2473.5,27,201706,201707,2017-07-01,gasto
A002433,2017-06-28,NECESIDAD,consumible,consumible_5408,NECESIDAD4,credito_2,-1796.6999999999998,27,201706,201707,2017-07-01,gasto
A002448,2017-06-30,DINERO,transaccion,transaccion_12,DINERO2,credito_2,29561.699999999997,27,201706,201707,2017-07-01,deposito
A002461,2017-07-08,RECREACION,consumible,consumible_13314,RECREACION6,credito_2,-6985.5,27,201706,201707,2017-07-01,gasto
A002462,2017-07-08,RECREACION,consumible,consumible_11113,RECREACION7,credito_2,-4165.5,27,201706,201707,2017-07-01,gasto
A002463,2017-07-08,RECREACION,invitacion,invitacion: nombre_9,RECREACION10,credito_2,-16221.0,27,201706,201707,2017-07-01,gasto
A002464,2017-07-08,RECREACION,recreacion,recreacion_16,RECREACION10,credito_2,-2967.0,27,201706,201707,2017-07-01,gasto
A002466,2017-07-09,LIBRE,gustos,gustos_786,LIBRE3,credito_2,-4024.5,28,201707,201708,2017-08-01,gasto
A002467,2017-07-09,RECREACION,consumible,consumible_13783,RECREACION7,credito_2,-1980.0,28,201707,201708,2017-08-01,gasto
A002468,2017-07-09,RECREACION,deuda,deuda: nombre_2,RECREACION1,credito_2,-9876.0,28,201707,201708,2017-08-01,gasto
A002469,2017-07-09,RECREACION,consumible,consumible_13006,RECREACION4,credito_2,-6224.1,28,201707,201708,2017-08-01,gasto
A002471,2017-07-10,P.GUSTOS,gustos,"8.gustos_12",P.GUSTOS8,credito_2,-43624.350000000006,28,201707,201708,2017-08-01,gasto
A002475,2017-07-14,RECREACION,consumible,consumible_11100,RECREACION10,credito_2,-4941.0,28,201707,201708,2017-08-01,gasto
A002476,2017-07-14,RECREACION,consumible,consumible_13293,RECREACION7,credito_2,-3531.0,28,201707,201708,2017-08-01,gasto
A002477,2017-07-14,RECREACION,recreacion,recreacion_1,RECREACION1,credito_2,-1416.0,28,201707,201708,2017-08-01,gasto
A002486,2017-07-17,DINERO,transaccion,transaccion_3,DINERO4,credito_2,105877.95000000001,28,201707,201708,2017-08-01,deposito
A002496,2017-07-18,NECESIDAD,consumible,consumible_4575,NECESIDAD7,credito_2,-2114.655,28,201707,201708,2017-08-01,gasto
A002497,2017-07-18,NECESIDAD,consumible,consumible_3369,NECESIDAD3,credito_2,-2473.5,28,201707,201708,2017-08-01,gasto
A002498,2017-07-18,NECESIDAD,consumible,consumible_5407,NECESIDAD5,credito_2,-3813.0,28,201707,201708,2017-08-01,gasto
A002499,2017-07-18,NECESIDAD,necesidad,necesidad_5,NECESIDAD7,credito_2,-4165.5,28,201707,201708,2017-08-01,gasto
A002500,2017-07-18,NECESIDAD,necesidad,necesidad_6,NECESIDAD10,credito_2,-5293.5,28,201707,201708,2017-08-01,gasto
A002502,2017-07-20,P.VIAJE,evento,evento_5864,P.VIAJE6,credito_2,-45301.545,28,201707,201708,2017-08-01,gasto
A002503,2017-07-21,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE7,credito_2,-45301.545,28,201707,201708,2017-08-01,gasto
A002505,2017-07-22,DINERO,transaccion,transaccion_8,DINERO6,credito_2,108415.24500000001,28,201707,201708,2017-08-01,deposito
A002515,2017-07-23,P.VIAJE,evento,evento_5708,P.VIAJE2,credito_2,-118199.25,28,201707,201708,2017-08-01,gasto
A002516,2017-07-23,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE7,credito_2,-118199.25,28,201707,201708,2017-08-01,gasto
A002519,2017-07-24,P.VIAJE,transporte,transporte_11,P.VIAJE9,credito_2,-107166.0,28,201707,201708,2017-08-01,gasto
A002524,2017-07-26,LIBRE,gustos,"8.gustos_20",LIBRE7,credito_2,-17983.5,28,201707,201708,2017-08-01,gasto
A002529,2017-07-28,HOGAR,consumible,consumible75,HOGAR9,credito_2,-10228.5,28,201707,201708,2017-08-01,gasto
A002530,2017-07-28,NECESIDAD,consumible,consumible_4955,NECESIDAD7,credito_2,-1487.91,28,201707,201708,2017-08-01,gasto
A002531,2017-07-28,HOGAR,hogar,hogar2003,HOGAR7,credito_2,-11215.5,28,201707,201708,2017-08-01,gasto
A002532,2017-07-28,LIBRE,consumible,consumible_4334,LIBRE5,credito_2,-5293.5,28,201707,201708,2017-08-01,gasto
A002539,2017-07-30,DINERO,transaccion,transaccion_17,DINERO8,credito_2,389719.41000000003,28,201707,201708,2017-08-01,deposito
A002541,2017-07-30,DINERO,transaccion,"8.transaccion_4",DINERO7,credito_2,57569.235,28,201707,201708,2017-08-01,deposito
A002543,2017-07-30,DINERO,transaccion,"1.transaccion_5",DINERO10,credito_2,31719.0,28,201707,201708,2017-08-01,deposito
A002546,2017-07-30,LIBRE,consumible,consumible_4498,LIBRE1,credito_2,-3672.0,28,201707,201708,2017-08-01,gasto
A002560,2017-07-31,LIBRE,gustos,"3.gustos_15",LIBRE2,credito_2,-14106.0,28,201707,201708,2017-08-01,gasto
A002566,2017-08-03,NECESIDAD,consumible,consumible_4572,NECESIDAD10,credito_2,-3030.45,28,201707,201708,2017-08-01,gasto
A002567,2017-08-03,NECESIDAD,consumible,consumible_3365,NECESIDAD7,credito_2,-3037.5,28,201707,201708,2017-08-01,gasto
A002568,2017-08-03,NECESIDAD,consumible,consumible_5406,NECESIDAD6,credito_2,-3813.0,28,201707,201708,2017-08-01,gasto
A002569,2017-08-04,P.VIAJE,transporte,transporte_4,P.VIAJE1,credito_2,-3743.9100000000003,28,201707,201708,2017-08-01,gasto
A002571,2017-08-05,P.VIAJE,consumible,consumible_9495,P.VIAJE5,credito_2,-1204.5,28,201707,201708,2017-08-01,gasto
A002572,2017-08-05,P.VIAJE,consumible,consumible_6876,P.VIAJE4,credito_2,-957.75,28,201707,201708,2017-08-01,gasto
A002594,2017-08-12,LIBRE,gustos,gustos_484,LIBRE5,credito_2,-13965.0,29,201708,201709,2017-09-01,gasto
A002608,2017-08-15,RECREACION,evento,evento_7826,RECREACION4,credito_2,-2510.8650000000002,29,201708,201709,2017-09-01,gasto
A002609,2017-08-15,DINERO,transaccion,transaccion_9,DINERO10,credito_2,49974.975000000006,29,201708,201709,2017-09-01,deposito
A002635,2017-08-31,DINERO,transaccion,"2.transaccion_6",DINERO5,credito_2,57568.53,29,201708,201709,2017-09-01,deposito
A002637,2017-08-31,DINERO,transaccion,"3.transaccion_7",DINERO8,credito_2,31719.0,29,201708,201709,2017-09-01,deposito
A002643,2017-09-03,NECESIDAD,necesidad,necesidad_16,NECESIDAD2,credito_2,-84606.0,29,201708,201709,2017-09-01,gasto
A002644,2017-09-04,P.VIAJE,necesidad,necesidad_17,P.VIAJE4,credito_2,-48854.04,29,201708,201709,2017-09-01,gasto
A002646,2017-09-05,INGRESO,actividad,actividad_19,INGRESO9,credito_2,-74031.0,29,201708,201709,2017-09-01,gasto
A002652,2017-09-09,RECREACION,consumible,consumible_9813,RECREACION7,credito_2,-43782.975000000006,30,201709,201710,2017-10-01,gasto
A002653,2017-09-09,LIBRE,consumible,consumible_4460,LIBRE9,credito_2,-8466.0,30,201709,201710,2017-10-01,gasto
A002661,2017-09-10,RECREACION,evento,evento_7982,RECREACION8,credito_2,-3813.0,30,201709,201710,2017-10-01,gasto
A002662,2017-09-10,RECREACION,invitacion,invitacion: nombre_12,RECREACION1,credito_2,-4279.71,30,201709,201710,2017-10-01,gasto
A002663,2017-09-12,DINERO,transaccion,transaccion_4,DINERO2,credito_2,267784.725,30,201709,201710,2017-10-01,deposito
A002665,2017-09-12,P.FORMAL,transporte,transporte_6,P.FORMAL8,credito_2,-7056.0,30,201709,201710,2017-10-01,gasto
A002666,2017-09-12,P.FORMAL,transporte,transporte_7,P.FORMAL4,credito_2,-5646.0,30,201709,201710,2017-10-01,gasto
A002667,2017-09-12,P.FORMAL,transporte,transporte_8,P.FORMAL4,credito_2,-133956.0,30,201709,201710,2017-10-01,gasto
A002668,2017-09-12,P.FORMAL,transporte,transporte_9,P.FORMAL5,credito_2,-49356.0,30,201709,201710,2017-10-01,gasto
A002669,2017-09-12,P.FORMAL,transporte,transporte_10,P.FORMAL5,credito_2,-98706.0,30,201709,201710,2017-10-01,gasto
A002670,2017-09-12,P.FORMAL,transporte,transporte_11,P.FORMAL7,credito_2,-28206.0,30,201709,201710,2017-10-01,gasto
A002671,2017-09-12,P.FORMAL,transporte,transporte_12,P.FORMAL7,credito_2,-51668.4,30,201709,201710,2017-10-01,gasto
A002688,2017-09-15,DINERO,transaccion,transaccion_17,DINERO4,credito_2,374546.4,30,201709,201710,2017-10-01,deposito
A002697,2017-09-16,RECREACION,recreacion,recreacion_4,RECREACION8,credito_2,-19746.0,30,201709,201710,2017-10-01,gasto
A002698,2017-09-16,RECREACION,recreacion,recreacion_5,RECREACION9,credito_2,-45831.0,30,201709,201710,2017-10-01,gasto
A002700,2017-09-16,RECREACION,consumible,consumible_9166,RECREACION4,credito_2,-7481.115,30,201709,201710,2017-10-01,gasto
A002701,2017-09-16,RECREACION,consumible,consumible_9155,RECREACION5,credito_2,-5847.63,30,201709,201710,2017-10-01,gasto
A002702,2017-09-16,RECREACION,consumible,consumible_9149,RECREACION1,credito_2,-3900.42,30,201709,201710,2017-10-01,gasto
A002713,2017-09-20,P.RECREACION,regalo,regalo_7,P.RECREACION9,credito_2,-124429.33499999999,30,201709,201710,2017-10-01,gasto
A002714,2017-09-20,P.RECREACION,regalo,regalo_8,P.RECREACION2,credito_2,-47474.354999999996,30,201709,201710,2017-10-01,gasto
A002715,2017-09-20,P.RECREACION,regalo,regalo_9,P.RECREACION7,credito_2,-176256.0,30,201709,201710,2017-10-01,gasto
A002716,2017-09-20,P.RECREACION,regalo,regalo_10,P.RECREACION3,credito_2,-53615.61,30,201709,201710,2017-10-01,gasto
A002717,2017-09-20,P.RECREACION,regalo,regalo_11,P.RECREACION7,credito_2,-15234.0,30,201709,201710,2017-10-01,gasto
A002726,2017-09-23,RECREACION,consumible,consumible_13256,RECREACION4,credito_2,-7056.0,30,201709,201710,2017-10-01,gasto
A002727,2017-09-23,RECREACION,consumible,consumible_11035,RECREACION5,credito_2,-4236.0,30,201709,201710,2017-10-01,gasto
A002728,2017-09-23,RECREACION,recreacion,recreacion_13,RECREACION5,credito_2,-2826.0,30,201709,201710,2017-10-01,gasto
A002729,2017-09-27,DINERO,transaccion,transaccion_14,DINERO6,credito_2,82770.16500000001,30,201709,201710,2017-10-01,deposito
A002752,2017-10-01,LIBRE,gustos,gustos_817,LIBRE2,credito_2,-13181.744999999999,30,201709,201710,2017-10-01,gasto
A002768,2017-10-03,LIBRE,gustos,gustos_816,LIBRE3,credito_2,-137.835,30,201709,201710,2017-10-01,gasto
A002769,2017-10-04,DINERO,transaccion,transaccion_3,DINERO8,credito_2,444380.88,30,201709,201710,2017-10-01,deposito
A002771,2017-10-05,P.VIAJE,necesidad,necesidad_5,P.VIAJE8,credito_2,-42306.0,30,201709,201710,2017-10-01,gasto
A002774,2017-10-05,P.VIAJE,consumible,consumible_9914,P.VIAJE6,credito_2,-5928.0,30,201709,201710,2017-10-01,gasto
A002778,2017-10-05,P.VIAJE,transporte,transporte_6,P.VIAJE7,credito_2,-4712.58,30,201709,201710,2017-10-01,gasto
A002779,2017-10-06,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE4,credito_2,-42306.0,30,201709,201710,2017-10-01,gasto
A002791,2017-10-06,P.VIAJE,transporte,transporte_10,P.VIAJE9,credito_2,-6750.735,30,201709,201710,2017-10-01,gasto
A002796,2017-10-07,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE6,credito_2,-42306.0,30,201709,201710,2017-10-01,gasto
A002807,2017-10-07,P.VIAJE,transporte,transporte_17,P.VIAJE7,credito_2,-7804.71,30,201709,201710,2017-10-01,gasto
A002845,2017-10-15,P.VIAJE,transporte,transporte_5,P.VIAJE2,credito_2,-199.17000000000002,31,201710,201711,2017-11-01,gasto
A002846,2017-10-15,DINERO,transaccion,transaccion_6,DINERO10,credito_2,152259.195,31,201710,201711,2017-11-01,deposito
A002848,2017-10-17,LIBRE,gustos,"1.gustos_13",LIBRE3,credito_2,-93721.65,31,201710,201711,2017-11-01,gasto
A002850,2017-10-19,P.VIAJE,recreacion,recreacion_8,P.VIAJE8,credito_2,-6915.0,31,201710,201711,2017-11-01,gasto
A002853,2017-10-19,P.VIAJE,transporte,transporte_9,P.VIAJE10,credito_2,-4351.62,31,201710,201711,2017-11-01,gasto
A002870,2017-10-20,P.VIAJE,transporte,transporte_15,P.VIAJE6,credito_2,-4146.465,31,201710,201711,2017-11-01,gasto
A002906,2017-10-23,P.VIAJE,transporte,transporte_8,P.VIAJE2,credito_2,-9028.59,31,201710,201711,2017-11-01,gasto
A002911,2017-10-26,P.VIAJE,transporte,transporte_11,P.VIAJE3,credito_2,-181.54500000000002,31,201710,201711,2017-11-01,gasto
A002912,2017-10-26,DINERO,transaccion,transaccion_12,DINERO2,credito_2,118302.87000000001,31,201710,201711,2017-11-01,deposito
A002918,2017-10-27,INGRESO,actividad,actividad_14,INGRESO3,credito_2,-311656.185,31,201710,201711,2017-11-01,gasto
A002919,2017-10-27,DINERO,transaccion,transaccion_15,DINERO4,credito_2,311644.185,31,201710,201711,2017-11-01,deposito
A002925,2017-10-28,P.RECREACION,transporte,transporte_18,P.RECREACION9,credito_2,-1022.61,31,201710,201711,2017-11-01,gasto
A002929,2017-10-28,P.RECREACION,transporte,transporte_19,P.RECREACION2,credito_2,-9321.869999999999,31,201710,201711,2017-11-01,gasto
A002934,2017-10-29,LIBRE,gustos,"3.gustos_3",LIBRE6,credito_2,-5998.5,31,201710,201711,2017-11-01,gasto
A002935,2017-10-29,INGRESO,actividad,actividad_20,INGRESO7,credito_2,-24680.295000000002,31,201710,201711,2017-11-01,gasto
A002954,2017-11-01,RECREACION,transporte,transporte_6,RECREACION9,credito_2,-108.92999999999999,31,201710,201711,2017-11-01,gasto
A002955,2017-11-01,DINERO,transaccion,transaccion_7,DINERO6,credito_2,41096.205,31,201710,201711,2017-11-01,deposito
A002961,2017-11-04,RECREACION,consumible,consumible_13154,RECREACION6,credito_2,-9171.0,31,201710,201711,2017-11-01,gasto
A002962,2017-11-04,RECREACION,consumible,consumible_10997,RECREACION3,credito_2,-3883.5,31,201710,201711,2017-11-01,gasto
A002966,2017-11-05,LIBRE,consumible,consumible_2792,LIBRE7,credito_2,-7056.0,31,201710,201711,2017-11-01,gasto
A002967,2017-11-05,RECREACION,deuda,deuda: nombre_14,RECREACION8,credito_2,-8184.0,31,201710,201711,2017-11-01,gasto
A002973,2017-11-10,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE8,credito_2,-2826.0,32,201711,201712,2017-12-01,gasto
A002974,2017-11-10,P.VIAJE,deuda,deuda_6154,P.VIAJE6,credito_2,-3954.0,32,201711,201712,2017-12-01,gasto
A002975,2017-11-10,P.VIAJE,deuda,deuda: nombre_9,P.VIAJE9,credito_2,-11215.5,32,201711,201712,2017-12-01,gasto
A002976,2017-11-10,P.VIAJE,deuda,deuda_6152,P.VIAJE8,credito_2,-12343.5,32,201711,201712,2017-12-01,gasto
A002977,2017-11-10,P.VIAJE,deuda,deuda_6150,P.VIAJE10,credito_2,-3531.0,32,201711,201712,2017-12-01,gasto
A002981,2017-11-11,P.VIAJE,deuda,deuda_6151,P.VIAJE9,credito_2,-4236.0,32,201711,201712,2017-12-01,gasto
A002982,2017-11-11,P.VIAJE,deuda,deuda_6146,P.VIAJE4,credito_2,-10581.0,32,201711,201712,2017-12-01,gasto
A002983,2017-11-11,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE10,credito_2,-10581.0,32,201711,201712,2017-12-01,gasto
A002984,2017-11-11,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE1,credito_2,-4236.0,32,201711,201712,2017-12-01,gasto
A002985,2017-11-11,P.VIAJE,deuda,deuda_6149,P.VIAJE1,credito_2,-2121.0,32,201711,201712,2017-12-01,gasto
A003019,2017-11-18,P.VIAJE,necesidad,necesidad_20,P.VIAJE9,credito_2,46789.784999999996,32,201711,201712,2017-12-01,deposito
A003067,2017-11-26,P.VIAJE,regalo,regalo: nombre_18,P.VIAJE9,credito_2,-39428.189999999995,32,201711,201712,2017-12-01,gasto
A003080,2017-11-27,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE2,credito_2,-2755.5,32,201711,201712,2017-12-01,gasto
A003081,2017-11-27,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE3,credito_2,-3531.0,32,201711,201712,2017-12-01,gasto
A003082,2017-11-27,P.VIAJE,deuda,deuda_6148,P.VIAJE2,credito_2,-2403.0,32,201711,201712,2017-12-01,gasto
A003083,2017-11-27,P.VIAJE,deuda,deuda_6147,P.VIAJE3,credito_2,-9876.0,32,201711,201712,2017-12-01,gasto
A003084,2017-11-27,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE4,credito_2,-8466.0,32,201711,201712,2017-12-01,gasto
A003085,2017-11-27,P.VIAJE,deuda,deuda_6155,P.VIAJE5,credito_2,-2826.0,32,201711,201712,2017-12-01,gasto
A003086,2017-11-27,P.VIAJE,deuda,deuda: nombre_7,P.VIAJE5,credito_2,-2826.0,32,201711,201712,2017-12-01,gasto
A003088,2017-11-29,P.VIAJE,evento,evento_5903,P.VIAJE7,credito_2,-110973.0,32,201711,201712,2017-12-01,gasto
A003100,2017-12-01,DINERO,transaccion,transaccion_2,DINERO8,credito_2,230064.405,32,201711,201712,2017-12-01,deposito
A003102,2017-12-02,P.VIAJE,transporte,transporte_4,P.VIAJE3,credito_2,-45478.5,32,201711,201712,2017-12-01,gasto
A003105,2017-12-03,P.RECREACION,regalo,regalo: nombre_11,P.RECREACION1,credito_2,-123028.5,32,201711,201712,2017-12-01,gasto
A003106,2017-12-03,RECREACION,recreacion,recreacion_5,RECREACION10,credito_2,-18688.5,32,201711,201712,2017-12-01,gasto
A003107,2017-12-03,RECREACION,deuda,deuda: nombre_18,RECREACION9,credito_2,-2818.95,32,201711,201712,2017-12-01,gasto
A003108,2017-12-03,RECREACION,consumible,consumible_13147,RECREACION3,credito_2,-2959.95,32,201711,201712,2017-12-01,gasto
A003118,2017-12-07,DINERO,transaccion,transaccion_7,DINERO10,credito_2,192938.40000000002,32,201711,201712,2017-12-01,deposito
A003136,2017-12-08,RECREACION,consumible,consumible_12093,RECREACION7,credito_2,-7761.0,32,201711,201712,2017-12-01,gasto
A003138,2017-12-09,P.VIAJE,transporte,transporte_11,P.VIAJE8,credito_2,-3133.38,33,201712,201801,2018-01-01,gasto
A003145,2017-12-10,P.VIAJE,transporte,transporte_13,P.VIAJE2,credito_2,-45478.5,33,201712,201801,2018-01-01,gasto
A003149,2017-12-10,RECREACION,evento,evento_7811,RECREACION9,credito_2,-3037.5,33,201712,201801,2018-01-01,gasto
A003150,2017-12-10,LIBRE,gustos,gustos_587,LIBRE2,credito_2,-10101.599999999999,33,201712,201801,2018-01-01,gasto
A003151,2017-12-10,RECREACION,consumible,consumible_13243,RECREACION7,credito_2,-9805.5,33,201712,201801,2018-01-01,gasto
A003156,2017-12-14,LIBRE,consumible,consumible_6353,LIBRE6,credito_2,-1134.0,33,201712,201801,2018-01-01,gasto
A003157,2017-12-14,LIBRE,consumible,consumible_3008,LIBRE1,credito_2,-1204.5,33,201712,201801,2018-01-01,gasto
A003171,2017-12-15,P.VIAJE,transporte,transporte_20,P.VIAJE4,credito_2,-37.019999999999996,33,201712,201801,2018-01-01,gasto
A003177,2017-12-16,P.RECREACION,regalo,regalo: nombre_7,P.RECREACION2,credito_2,-17490.0,33,201712,201801,2018-01-01,gasto
A003178,2017-12-16,P.RECREACION,regalo,regalo: nombre_12,P.RECREACION3,credito_2,-10722.0,33,201712,201801,2018-01-01,gasto
A003179,2017-12-16,P.RECREACION,regalo,regalo: nombre_13,P.RECREACION4,credito_2,-28093.199999999997,33,201712,201801,2018-01-01,gasto
A003180,2017-12-16,NECESIDAD,necesidad,necesidad_1,NECESIDAD9,credito_2,-17490.0,33,201712,201801,2018-01-01,gasto
A003181,2017-12-16,P.RECREACION,regalo,regalo_2,P.RECREACION6,credito_2,-24610.5,33,201712,201801,2018-01-01,gasto
A003182,2017-12-16,P.RECREACION,regalo,regalo_3,P.RECREACION8,credito_2,-3319.5,33,201712,201801,2018-01-01,gasto
A003183,2017-12-16,P.RECREACION,regalo,regalo: nombre_17,P.RECREACION5,credito_2,-8818.5,33,201712,201801,2018-01-01,gasto
A003184,2017-12-16,P.RECREACION,regalo,regalo: nombre_11,P.RECREACION6,credito_2,-5564.22,33,201712,201801,2018-01-01,gasto
A003190,2017-12-17,RECREACION,evento,evento_7875,RECREACION5,credito_2,-4024.5,33,201712,201801,2018-01-01,gasto
A003191,2017-12-17,RECREACION,deuda,deuda: nombre_17,RECREACION10,credito_2,-4024.5,33,201712,201801,2018-01-01,gasto
A003193,2017-12-19,RECREACION,evento,evento_7874,RECREACION6,credito_2,-3813.0,33,201712,201801,2018-01-01,gasto
