"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","id_viaje","grupo_viaje","periodo_fact_c_diaria"
A006279,2019-12-29,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE6,-20034.344999999998,V074,G050,201912
A013011,2023-12-02,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE2,1085412.0,V115,G075,202312
A005593,2019-08-22,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE7,-35256.0,V064,G045,201908
A002996,2017-11-12,P.VIAJE,consumible,consumible_10736,P.VIAJE4,-1983.525,V031,G022,201711
A001951,2017-03-14,P.VIAJE,transporte,transporte_3,P.VIAJE2,3225.015,V020,G016,201703
A000469,2015-11-20,P.VIAJE,necesidad,necesidad_20,P.VIAJE4,-35256.0,V005,G004,201511
A009469,2022-05-15,P.VIAJE,consumible,consumible_8303,P.VIAJE7,-17278.5,V086,G059,202205
A015636,2025-04-12,P.VIAJE,evento,evento_5628,P.VIAJE2,-7056.0,V143,G081,202504
A001506,2016-10-14,P.VIAJE,evento,evento_5908,P.VIAJE2,-81800.80500000001,V021,G016,201610
A005846,2019-10-05,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE10,-852.0,V067,G046,201910
A005762,2019-09-28,P.VIAJE,consumible,consumible_9474,P.VIAJE6,-2755.5,V065,G046,201909
A015580,2025-03-29,P.VIAJE,necesidad,"7.necesidad_3",P.VIAJE1,-84606.0,V142,G080,202503
A005642,2019-09-06,P.VIAJE,deuda,deuda: nombre_5,P.VIAJE6,-44985.0,V064,G045,201909
A002318,2017-06-11,P.VIAJE,deuda,deuda: nombre_2,P.VIAJE8,-1275.0,V023,G017,201706
A009519,2022-05-20,P.VIAJE,consumible,consumible_7946,P.VIAJE4,-6703.5,V086,G059,202205
A001407,2016-09-23,P.VIAJE,transporte,transporte_1,P.VIAJE10,-2473.5,V013,G011,201609
A001728,2017-01-02,P.VIAJE,evento,evento_5844,P.VIAJE6,-364636.23000000004,V021,G016,201701
A014254,2024-05-03,P.VIAJE,deuda,deuda: nombre_1,P.VIAJE3,684.9000000000001,V122,G075,202405
A013805,2024-04-11,P.VIAJE,recreacion,recreacion_9,P.VIAJE6,-5026.304999999999,V118,G075,202404
A008757,2021-10-31,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE8,-10581.0,V084,G057,202110
A005325,2019-06-16,P.VIAJE,transporte,transporte_19,P.VIAJE9,-6752.1449999999995,V061,G042,201906
A007167,2020-09-12,P.VIAJE,consumible,consumible_8388,P.VIAJE2,-45831.0,V079,G053,202009
A000465,2015-11-20,INGRESO,actividad,actividad_19,INGRESO5,-246756.0,V005,G004,201511
A003399,2018-02-17,P.VIAJE,consumible,consumible_10483,P.VIAJE7,-852.0,V043,G027,201802
A013577,2024-03-12,P.VIAJE,evento,evento_5811,P.VIAJE9,-30827.19,V125,G075,202403
A008568,2021-09-13,P.VIAJE,regalo,regalo: nombre_13,P.VIAJE9,-129125.34,V084,G057,202109
A005344,2019-06-17,P.VIAJE,consumible,consumible_6857,P.VIAJE3,-1275.0,V061,G042,201906
A003893,2018-06-22,P.VIAJE,consumible,consumible_8945,P.VIAJE5,-675.75,V047,G031,201806
A005816,2019-10-02,P.VIAJE,transporte,transporte_9,P.VIAJE9,-2589.12,V065,G046,201910
A006100,2019-11-25,P.VIAJE,evento,"5.evento_17",P.VIAJE8,-165557.625,V078,G052,201911
A005806,2019-10-02,P.VIAJE,gustos,"6.gustos_14",P.VIAJE7,-100116.0,V065,G046,201910
A001990,2017-03-17,P.VIAJE,consumible,consumible_10626,P.VIAJE4,-4239.525,V021,G016,201703
A015668,2025-04-14,P.VIAJE,regalo,regalo: nombre_20,P.VIAJE5,-4800.0,V143,G081,202504
A013649,2024-03-27,P.VIAJE,hogar,hogar: nombre_14,P.VIAJE6,-42729.0,V114,G074,202403
A005309,2019-06-14,P.VIAJE,regalo,regalo: nombre_17,P.VIAJE7,-2473.5,V061,G042,201906
A004812,2019-03-16,P.VIAJE,necesidad,necesidad_14,P.VIAJE2,-25661.091,V051,G035,201903
A001077,2016-06-04,P.VIAJE,consumible,consumible_9238,P.VIAJE2,-4588.5,V010,G009,201606
A005092,2019-05-04,P.VIAJE,consumible,consumible_11116,P.VIAJE4,-1592.25,V056,G039,201905
A013522,2024-03-11,P.VIAJE,evento,evento_5814,P.VIAJE6,-37777.08,V119,G075,202403
A002212,2017-05-13,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE1,-11427.0,V023,G017,201705
A002007,2017-03-19,P.VIAJE,recreacion,recreacion_3,P.VIAJE8,-14934.375,V021,G016,201703
A012937,2023-11-17,P.VIAJE,transporte,"7.transporte_19",P.VIAJE1,-1085388.75,V115,G075,202311
A006520,2020-03-13,P.VIAJE,consumible,consumible_10428,P.VIAJE2,-9805.5,V078,G052,202003
A014639,2024-07-27,P.VIAJE,hogar,hogar_4831,P.VIAJE9,-1768.5,V138,G076,202407
A013978,2024-04-23,P.VIAJE,consumible,consumible_7641,P.VIAJE9,-15281.234999999999,V128,G075,202404
A013169,2024-01-09,P.VIAJE,consumible,consumible_6805,P.VIAJE5,-2121.0,V113,G072,202401
A008755,2021-10-31,P.VIAJE,regalo,regalo: nombre_14,P.VIAJE6,-10581.0,V084,G057,202110
A008716,2021-10-23,P.VIAJE,recreacion,recreacion_6,P.VIAJE8,-2473.5,V083,G056,202110
A005294,2019-06-14,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE3,-2826.0,V061,G042,201906
A015532,2025-03-12,P.VIAJE,deuda,deuda_6187,P.VIAJE3,171137.685,V143,G081,202503
A001980,2017-03-16,P.VIAJE,consumible,consumible_11608,P.VIAJE2,-1416.0,V020,G016,201703
A007231,2020-09-20,P.VIAJE,transporte,transporte_11,P.VIAJE1,-2826.0,V080,G053,202009
A000982,2016-05-14,P.VIAJE,consumible,consumible_8465,P.VIAJE5,-11638.5,V009,G008,201605
A002998,2017-11-12,P.VIAJE,consumible,consumible_11210,P.VIAJE10,-1464.645,V031,G022,201711
A013786,2024-04-09,P.VIAJE,consumible,consumible_11026,P.VIAJE4,-634.155,V116,G075,202404
A005760,2019-09-28,P.VIAJE,transporte,transporte_1,P.VIAJE10,-711.0,V065,G046,201909
A004807,2019-03-16,P.VIAJE,deuda,deuda: nombre_14,P.VIAJE7,-10157.295,V051,G035,201903
A014154,2024-05-03,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE4,7790.595,V125,G075,202405
A003768,2018-05-26,P.VIAJE,consumible,consumible_9975,P.VIAJE5,-2473.5,V046,G030,201805
A011969,2023-06-05,P.VIAJE,consumible,consumible_7474,P.VIAJE6,-9876.0,V102,G067,202306
A001495,2016-10-10,P.VIAJE,transporte,transporte_8,P.VIAJE5,-35256.0,V021,G016,201610
A000268,2015-08-30,P.VIAJE,recreacion,recreacion_19,P.VIAJE9,-5646.0,V003,G002,201508
A013355,2024-02-05,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE8,147286.83000000002,V123,G075,202402
A013914-1,2024-04-19,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE4,-5555.76,V122,G075,202404
A006294,2019-12-31,P.VIAJE,gustos,gustos_5423,P.VIAJE7,-7500.996,V075,G050,201912
A012344,2023-07-28,P.VIAJE,regalo,regalo: nombre_11,P.VIAJE1,-9453.0,V105,G069,202307
A002351,2017-06-12,P.VIAJE,deuda,deuda: nombre_13,P.VIAJE5,-4095.0,V023,G017,201706
A014228,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE7,7532.5650000000005,V119,G075,202405
A001920,2017-03-11,P.VIAJE,recreacion,recreacion_8,P.VIAJE5,-3037.5,V019,G016,201703
A013890,2024-04-17,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE6,-1620.4499999999998,V122,G075,202404
A014109,2024-05-03,P.VIAJE,deuda,deuda: nombre_10,P.VIAJE7,3763.6349999999998,V119,G075,202405
A015666,2025-04-14,P.VIAJE,transporte,transporte_17,P.VIAJE6,-3531.0,V143,G081,202504
A004912,2019-03-26,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE7,5422.5,V052,G036,201903
A000416,2015-10-31,RECREACION,consumible,consumible_13680,RECREACION10,-3883.5,V004,G003,201510
A000609,2016-01-01,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE3,7044.0,V007,G006,201601
A013795,2024-04-10,P.VIAJE,consumible,consumible_7430,P.VIAJE10,-1582.3799999999999,V116,G075,202404
A004857,2019-03-21,P.VIAJE,consumible,consumible_10970,P.VIAJE10,-2826.0,V052,G036,201903
A013976,2024-04-23,P.VIAJE,regalo,regalo: nombre_1,P.VIAJE2,-1199.565,V128,G075,202404
A003885,2018-06-20,P.VIAJE,consumible,consumible_11226,P.VIAJE4,-7197.0,V047,G031,201806
A005796,2019-10-01,P.VIAJE,consumible,consumible_8154,P.VIAJE6,-2755.5,V065,G046,201910
A001932,2017-03-12,P.VIAJE,transporte,transporte_15,P.VIAJE6,-4999.515,V019,G016,201703
A014164,2024-05-03,P.VIAJE,deuda,deuda: nombre_11,P.VIAJE4,2587.695,V131,G075,202405
A014103,2024-05-03,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE1,88250.12999999999,V116,G075,202405
A006457,2020-02-26,RECREACION,deuda,deuda: nombre_20,RECREACION1,-7056.0,V077,G051,202002
A013213,2024-01-11,P.VIAJE,transporte,transporte_20,P.VIAJE6,-23992.215,V121,G075,202401
A008718,2021-10-23,P.VIAJE,consumible,consumible_8450,P.VIAJE10,-7042.6050000000005,V083,G056,202110
A003404,2018-02-18,P.VIAJE,consumible,consumible_8550,P.VIAJE10,-4941.0,V043,G027,201802
A014241,2024-05-03,P.VIAJE,deuda,deuda: nombre_16,P.VIAJE10,14813.805,V122,G075,202405
A004864,2019-03-22,P.VIAJE,consumible,consumible_9478,P.VIAJE2,-4200.75,V052,G036,201903
A007993,2021-04-18,P.VIAJE,consumible,consumible_8666,P.VIAJE4,-32300.64,V081,G054,202104
A014153,2024-05-03,P.VIAJE,deuda,deuda: nombre_18,P.VIAJE3,17158.635,V125,G075,202405
A006450,2020-02-26,RECREACION,deuda,deuda_8250,RECREACION10,-1416.0,V077,G051,202002
A010324,2022-09-04,P.VIAJE,recreacion,recreacion_10,P.VIAJE4,-5293.5,V094,G063,202209
A015476,2025-02-26,P.VIAJE,deuda,deuda: nombre_19,P.VIAJE7,95380.5,V143,G081,202502
A013342,2024-02-05,P.VIAJE,deuda,deuda: nombre_17,P.VIAJE5,23979.510000000002,V121,G075,202402
A004856,2019-03-21,P.VIAJE,consumible,consumible_11071,P.VIAJE9,-4941.0,V052,G036,201903
A006280,2019-12-29,P.VIAJE,regalo,regalo: nombre_4,P.VIAJE9,-27346.322999999993,V074,G050,201912
A004901,2019-03-25,P.VIAJE,transporte,transporte_19,P.VIAJE7,-852.0,V052,G036,201903
A014011,2024-04-26,P.VIAJE,deuda,deuda: nombre_12,P.VIAJE9,-15123.315,V132,G075,202404
A005031,2019-04-21,P.VIAJE,transporte,transporte: nombre_9,P.VIAJE3,-53367.45,V055,G038,201904
A003904,2018-06-23,P.VIAJE,consumible,consumible_7888,P.VIAJE2,-7761.0,V047,G031,201806
A013775-1,2024-04-09,P.VIAJE,deuda,deuda: nombre_15,P.VIAJE6,-627.8100000000001,V116,G075,202404
A009511,2022-05-20,P.VIAJE,consumible,consumible_10942,P.VIAJE8,-2121.0,V086,G059,202205
